drug_row,drug_col,cell_line_name,css
DOXORUBICIN,DASATINIB,A2058,78.9305
DOXORUBICIN,DASATINIB,A2058,71.8735
DOXORUBICIN,DASATINIB,A2058,81.3555
DOXORUBICIN,DASATINIB,A2058,74.429
DOXORUBICIN,DINACICLIB,A2058,83.335
DOXORUBICIN,DINACICLIB,A2058,84.416
DOXORUBICIN,DINACICLIB,A2058,81.7345
DOXORUBICIN,DINACICLIB,A2058,81.6265
DOXORUBICIN,ERLOTINIB,A2058,78.52
DOXORUBICIN,ERLOTINIB,A2058,79.4405
DOXORUBICIN,ERLOTINIB,A2058,78.9895
DOXORUBICIN,ERLOTINIB,A2058,75.836
DOXORUBICIN,GELDANAMYCIN,A2058,91.311
DOXORUBICIN,GELDANAMYCIN,A2058,90.2855
DOXORUBICIN,GELDANAMYCIN,A2058,92.1015
DOXORUBICIN,GELDANAMYCIN,A2058,79.4985
DOXORUBICIN,L778123,A2058,78.514
DOXORUBICIN,L778123,A2058,73.266
DOXORUBICIN,L778123,A2058,80.0825
DOXORUBICIN,L778123,A2058,74.676
DOXORUBICIN,LAPATINIB,A2058,82.0885
DOXORUBICIN,LAPATINIB,A2058,82.7085
DOXORUBICIN,LAPATINIB,A2058,83.032
DOXORUBICIN,LAPATINIB,A2058,76.296
DOXORUBICIN,MK-2206,A2058,75.2025
DOXORUBICIN,MK-2206,A2058,79.153
DOXORUBICIN,MK-2206,A2058,82.055
DOXORUBICIN,MK-2206,A2058,79.562
DOXORUBICIN,MK-4827,A2058,84.6845
DOXORUBICIN,MK-4827,A2058,83.0945
DOXORUBICIN,MK-4827,A2058,82.5275
DOXORUBICIN,MK-4827,A2058,82.2265
DOXORUBICIN,MK-5108,A2058,80.8455
DOXORUBICIN,MK-5108,A2058,81.246
DOXORUBICIN,MK-5108,A2058,76.32
DOXORUBICIN,MK-5108,A2058,75.997
DOXORUBICIN,MK-8669,A2058,70.38
DOXORUBICIN,MK-8669,A2058,68.5925
DOXORUBICIN,MK-8669,A2058,77.513
DOXORUBICIN,MK-8669,A2058,70.229
DOXORUBICIN,MK-8776,A2058,85.819
DOXORUBICIN,MK-8776,A2058,80.8395
DOXORUBICIN,MK-8776,A2058,83.003
DOXORUBICIN,MK-8776,A2058,79.792
DOXORUBICIN,PD325901,A2058,71.7265
DOXORUBICIN,PD325901,A2058,70.367
DOXORUBICIN,PD325901,A2058,70.089
DOXORUBICIN,PD325901,A2058,73.5935
DOXORUBICIN,SORAFENIB,A2058,76.463
DOXORUBICIN,SORAFENIB,A2058,73.528
DOXORUBICIN,SORAFENIB,A2058,81.498
DOXORUBICIN,SORAFENIB,A2058,76.3085
DOXORUBICIN,SUNITINIB,A2058,70.7175
DOXORUBICIN,SUNITINIB,A2058,70.1245
DOXORUBICIN,SUNITINIB,A2058,78.839
DOXORUBICIN,SUNITINIB,A2058,68.3785
DOXORUBICIN,TEMOZOLOMIDE,A2058,79.1915
DOXORUBICIN,TEMOZOLOMIDE,A2058,79.672
DOXORUBICIN,TEMOZOLOMIDE,A2058,76.943
DOXORUBICIN,TEMOZOLOMIDE,A2058,77.0385
DOXORUBICIN,ZOLINZA,A2058,82.6955
DOXORUBICIN,ZOLINZA,A2058,88.1945
DOXORUBICIN,ZOLINZA,A2058,85.5335
DOXORUBICIN,ZOLINZA,A2058,70.59
ERLOTINIB,ABT-888,A2058,29.5625
ERLOTINIB,ABT-888,A2058,28.9205
ERLOTINIB,ABT-888,A2058,28.895
ERLOTINIB,ABT-888,A2058,26.8285
ERLOTINIB,BEZ-235,A2058,68.6255
ERLOTINIB,BEZ-235,A2058,64.3615
ERLOTINIB,BEZ-235,A2058,71.2385
ERLOTINIB,BEZ-235,A2058,67.2095
ERLOTINIB,BORTEZOMIB,A2058,71.851
ERLOTINIB,BORTEZOMIB,A2058,62.836
ERLOTINIB,BORTEZOMIB,A2058,67.093
ERLOTINIB,BORTEZOMIB,A2058,80.839
ERLOTINIB,DASATINIB,A2058,49.713
ERLOTINIB,DASATINIB,A2058,49.934
ERLOTINIB,DASATINIB,A2058,52.0835
ERLOTINIB,DASATINIB,A2058,49.2445
ERLOTINIB,DINACICLIB,A2058,60.367
ERLOTINIB,DINACICLIB,A2058,62.564
ERLOTINIB,DINACICLIB,A2058,55.2525
ERLOTINIB,DINACICLIB,A2058,64.514
ERLOTINIB,GELDANAMYCIN,A2058,77.466
ERLOTINIB,GELDANAMYCIN,A2058,72.194
ERLOTINIB,GELDANAMYCIN,A2058,77.7525
ERLOTINIB,GELDANAMYCIN,A2058,79.377
ERLOTINIB,MK-8669,A2058,52.056
ERLOTINIB,MK-8669,A2058,54.6695
ERLOTINIB,MK-8669,A2058,66.1585
ERLOTINIB,MK-8669,A2058,59.365
ERLOTINIB,MK-8776,A2058,51.2895
ERLOTINIB,MK-8776,A2058,52.3485
ERLOTINIB,MK-8776,A2058,47.102
ERLOTINIB,MK-8776,A2058,56.77
ERLOTINIB,OXALIPLATIN,A2058,35.3165
ERLOTINIB,OXALIPLATIN,A2058,38.8275
ERLOTINIB,OXALIPLATIN,A2058,46.056
ERLOTINIB,OXALIPLATIN,A2058,52.328
ERLOTINIB,PD325901,A2058,55.325
ERLOTINIB,PD325901,A2058,55.331
ERLOTINIB,PD325901,A2058,57.525
ERLOTINIB,PD325901,A2058,51.485
ERLOTINIB,SN-38,A2058,75.352
ERLOTINIB,SN-38,A2058,77.0605
ERLOTINIB,SN-38,A2058,83.178
ERLOTINIB,SN-38,A2058,70.8765
ERLOTINIB,SORAFENIB,A2058,80.0505
ERLOTINIB,SORAFENIB,A2058,76.796
ERLOTINIB,SORAFENIB,A2058,76.3645
ERLOTINIB,SORAFENIB,A2058,77.973
ERLOTINIB,TOPOTECAN,A2058,82.6755
ERLOTINIB,TOPOTECAN,A2058,83.557
ERLOTINIB,TOPOTECAN,A2058,83.4445
ERLOTINIB,TOPOTECAN,A2058,80.2795
ETOPOSIDE,ABT-888,A2058,57.1585
ETOPOSIDE,ABT-888,A2058,55.002
ETOPOSIDE,ABT-888,A2058,59.385
ETOPOSIDE,ABT-888,A2058,57.4365
ETOPOSIDE,AZD1775,A2058,85.968
ETOPOSIDE,AZD1775,A2058,84.052
ETOPOSIDE,AZD1775,A2058,82.8155
ETOPOSIDE,AZD1775,A2058,86.1515
ETOPOSIDE,BEZ-235,A2058,72.6125
ETOPOSIDE,BEZ-235,A2058,70.5085
ETOPOSIDE,BEZ-235,A2058,69.319
ETOPOSIDE,BEZ-235,A2058,68.2135
ETOPOSIDE,BORTEZOMIB,A2058,79.3305
ETOPOSIDE,BORTEZOMIB,A2058,86.988
ETOPOSIDE,BORTEZOMIB,A2058,84.2455
ETOPOSIDE,BORTEZOMIB,A2058,77.1075
ETOPOSIDE,DASATINIB,A2058,57.036
ETOPOSIDE,DASATINIB,A2058,56.684
ETOPOSIDE,DASATINIB,A2058,56.029
ETOPOSIDE,DASATINIB,A2058,55.444
ETOPOSIDE,DINACICLIB,A2058,79.5935
ETOPOSIDE,DINACICLIB,A2058,72.396
ETOPOSIDE,DINACICLIB,A2058,71.3945
ETOPOSIDE,DINACICLIB,A2058,74.134
ETOPOSIDE,ERLOTINIB,A2058,66.7405
ETOPOSIDE,ERLOTINIB,A2058,59.384
ETOPOSIDE,ERLOTINIB,A2058,69.86
ETOPOSIDE,ERLOTINIB,A2058,65.4485
ETOPOSIDE,GELDANAMYCIN,A2058,90.774
ETOPOSIDE,GELDANAMYCIN,A2058,90.3725
ETOPOSIDE,GELDANAMYCIN,A2058,91.4725
ETOPOSIDE,GELDANAMYCIN,A2058,90.6075
ETOPOSIDE,LAPATINIB,A2058,61.5755
ETOPOSIDE,LAPATINIB,A2058,66.8945
ETOPOSIDE,LAPATINIB,A2058,65.5485
ETOPOSIDE,LAPATINIB,A2058,63.5235
ETOPOSIDE,MK-2206,A2058,72.7475
ETOPOSIDE,MK-2206,A2058,65.137
ETOPOSIDE,MK-2206,A2058,76.1585
ETOPOSIDE,MK-2206,A2058,71.7625
ETOPOSIDE,MK-4827,A2058,76.4215
ETOPOSIDE,MK-4827,A2058,69.695
ETOPOSIDE,MK-4827,A2058,79.115
ETOPOSIDE,MK-4827,A2058,78.772
ETOPOSIDE,MK-5108,A2058,72.009
ETOPOSIDE,MK-5108,A2058,65.0515
ETOPOSIDE,MK-5108,A2058,70.3055
ETOPOSIDE,MK-5108,A2058,73.1395
ETOPOSIDE,MK-8669,A2058,56.845
ETOPOSIDE,MK-8669,A2058,51.9915
ETOPOSIDE,MK-8669,A2058,59.6085
ETOPOSIDE,MK-8669,A2058,51.984
ETOPOSIDE,MK-8776,A2058,83.3495
ETOPOSIDE,MK-8776,A2058,75.62
ETOPOSIDE,MK-8776,A2058,81.8305
ETOPOSIDE,MK-8776,A2058,80.084
ETOPOSIDE,PD325901,A2058,62.361
ETOPOSIDE,PD325901,A2058,62.8665
ETOPOSIDE,PD325901,A2058,71.506
ETOPOSIDE,PD325901,A2058,58.371
ETOPOSIDE,SORAFENIB,A2058,73.358
ETOPOSIDE,SORAFENIB,A2058,76.259
ETOPOSIDE,SORAFENIB,A2058,74.9655
ETOPOSIDE,SORAFENIB,A2058,75.154
ETOPOSIDE,SUNITINIB,A2058,66.9845
ETOPOSIDE,SUNITINIB,A2058,64.0605
ETOPOSIDE,SUNITINIB,A2058,60.7025
ETOPOSIDE,SUNITINIB,A2058,67.47
ETOPOSIDE,TEMOZOLOMIDE,A2058,71.984
ETOPOSIDE,TEMOZOLOMIDE,A2058,70.366
ETOPOSIDE,TEMOZOLOMIDE,A2058,69.199
ETOPOSIDE,TEMOZOLOMIDE,A2058,68.8985
ETOPOSIDE,ZOLINZA,A2058,81.053
ETOPOSIDE,ZOLINZA,A2058,77.83
ETOPOSIDE,ZOLINZA,A2058,75.4785
ETOPOSIDE,ZOLINZA,A2058,78.9945
GELDANAMYCIN,BEZ-235,A2058,81.137
GELDANAMYCIN,BEZ-235,A2058,82.608
GELDANAMYCIN,BEZ-235,A2058,83.136
GELDANAMYCIN,BEZ-235,A2058,78.7335
GELDANAMYCIN,DINACICLIB,A2058,86.615
GELDANAMYCIN,DINACICLIB,A2058,82.371
GELDANAMYCIN,DINACICLIB,A2058,86.6445
GELDANAMYCIN,DINACICLIB,A2058,84.8905
GELDANAMYCIN,MK-8776,A2058,87.0145
GELDANAMYCIN,MK-8776,A2058,83.4765
GELDANAMYCIN,MK-8776,A2058,82.6945
GELDANAMYCIN,MK-8776,A2058,85.332
GELDANAMYCIN,OXALIPLATIN,A2058,82.1075
GELDANAMYCIN,OXALIPLATIN,A2058,81.0935
GELDANAMYCIN,OXALIPLATIN,A2058,84.5465
GELDANAMYCIN,OXALIPLATIN,A2058,80.796
GELDANAMYCIN,SN-38,A2058,86.331
GELDANAMYCIN,SN-38,A2058,82.1775
GELDANAMYCIN,SN-38,A2058,84.156
GELDANAMYCIN,SN-38,A2058,83.123
GELDANAMYCIN,SORAFENIB,A2058,88.871
GELDANAMYCIN,SORAFENIB,A2058,92.9915
GELDANAMYCIN,SORAFENIB,A2058,89.2025
GELDANAMYCIN,SORAFENIB,A2058,81.334
GELDANAMYCIN,TOPOTECAN,A2058,91.565
GELDANAMYCIN,TOPOTECAN,A2058,89.7975
GELDANAMYCIN,TOPOTECAN,A2058,91.1505
GELDANAMYCIN,TOPOTECAN,A2058,90.4515
GEMCITABINE,ABT-888,A2058,59.537
GEMCITABINE,ABT-888,A2058,54.32
GEMCITABINE,ABT-888,A2058,56.0525
GEMCITABINE,ABT-888,A2058,48.5725
GEMCITABINE,AZD1775,A2058,95.485
GEMCITABINE,AZD1775,A2058,94.8495
GEMCITABINE,AZD1775,A2058,94.542
GEMCITABINE,AZD1775,A2058,94.9675
GEMCITABINE,BEZ-235,A2058,78.8045
GEMCITABINE,BEZ-235,A2058,81.5725
GEMCITABINE,BEZ-235,A2058,86.563
GEMCITABINE,BEZ-235,A2058,81.5025
GEMCITABINE,BORTEZOMIB,A2058,90.732
GEMCITABINE,BORTEZOMIB,A2058,85.395
GEMCITABINE,BORTEZOMIB,A2058,77.812
GEMCITABINE,BORTEZOMIB,A2058,85.6
GEMCITABINE,DASATINIB,A2058,56.185
GEMCITABINE,DASATINIB,A2058,62.979
GEMCITABINE,DASATINIB,A2058,62.8385
GEMCITABINE,DASATINIB,A2058,56.79
GEMCITABINE,DINACICLIB,A2058,83.4505
GEMCITABINE,DINACICLIB,A2058,76.7965
GEMCITABINE,DINACICLIB,A2058,80.295
GEMCITABINE,DINACICLIB,A2058,86.7965
GEMCITABINE,ERLOTINIB,A2058,65.0995
GEMCITABINE,ERLOTINIB,A2058,56.8015
GEMCITABINE,ERLOTINIB,A2058,74.103
GEMCITABINE,ERLOTINIB,A2058,63.05
GEMCITABINE,GELDANAMYCIN,A2058,90.967
GEMCITABINE,GELDANAMYCIN,A2058,86.4575
GEMCITABINE,GELDANAMYCIN,A2058,89.7805
GEMCITABINE,GELDANAMYCIN,A2058,87.5815
GEMCITABINE,LAPATINIB,A2058,57.084
GEMCITABINE,LAPATINIB,A2058,52.789
GEMCITABINE,LAPATINIB,A2058,60.6525
GEMCITABINE,LAPATINIB,A2058,72.7305
GEMCITABINE,MK-2206,A2058,76.1495
GEMCITABINE,MK-2206,A2058,70.3785
GEMCITABINE,MK-2206,A2058,75.9565
GEMCITABINE,MK-2206,A2058,75.4205
GEMCITABINE,MK-4827,A2058,75.449
GEMCITABINE,MK-4827,A2058,75.4595
GEMCITABINE,MK-4827,A2058,73.842
GEMCITABINE,MK-4827,A2058,78.854
GEMCITABINE,MK-5108,A2058,78.6435
GEMCITABINE,MK-5108,A2058,75.7085
GEMCITABINE,MK-5108,A2058,77.0225
GEMCITABINE,MK-5108,A2058,78.1345
GEMCITABINE,MK-8669,A2058,74.3795
GEMCITABINE,MK-8669,A2058,64.6655
GEMCITABINE,MK-8669,A2058,70.1625
GEMCITABINE,MK-8669,A2058,68.607
GEMCITABINE,MK-8776,A2058,98.091
GEMCITABINE,MK-8776,A2058,97.752
GEMCITABINE,MK-8776,A2058,98.099
GEMCITABINE,MK-8776,A2058,98.386
GEMCITABINE,PD325901,A2058,62.85
GEMCITABINE,PD325901,A2058,66.2105
GEMCITABINE,PD325901,A2058,77.892
GEMCITABINE,PD325901,A2058,65.647
GEMCITABINE,SORAFENIB,A2058,77.626
GEMCITABINE,SORAFENIB,A2058,65.792
GEMCITABINE,SORAFENIB,A2058,72.76
GEMCITABINE,SORAFENIB,A2058,71.435
GEMCITABINE,SUNITINIB,A2058,71.814
GEMCITABINE,SUNITINIB,A2058,75.7695
GEMCITABINE,SUNITINIB,A2058,74.839
GEMCITABINE,SUNITINIB,A2058,75.005
GEMCITABINE,TEMOZOLOMIDE,A2058,81.022
GEMCITABINE,TEMOZOLOMIDE,A2058,56.6195
GEMCITABINE,TEMOZOLOMIDE,A2058,61.771
GEMCITABINE,TEMOZOLOMIDE,A2058,80.8845
L778123,ABT-888,A2058,28.237
L778123,ABT-888,A2058,23.9095
L778123,ABT-888,A2058,25.3725
L778123,ABT-888,A2058,26.0615
L778123,AZD1775,A2058,75.837
L778123,AZD1775,A2058,76.7085
L778123,AZD1775,A2058,76.0795
L778123,AZD1775,A2058,76.718
L778123,BEZ-235,A2058,67.038
L778123,BEZ-235,A2058,70.466
L778123,BEZ-235,A2058,70.0895
L778123,BEZ-235,A2058,71.9095
L778123,BORTEZOMIB,A2058,64.835
L778123,BORTEZOMIB,A2058,68.6725
L778123,BORTEZOMIB,A2058,67.8735
L778123,BORTEZOMIB,A2058,81.207
L778123,DASATINIB,A2058,41.2385
L778123,DASATINIB,A2058,39.8235
L778123,DASATINIB,A2058,38.594
L778123,DASATINIB,A2058,40.8265
L778123,DINACICLIB,A2058,70.1155
L778123,DINACICLIB,A2058,70.278
L778123,DINACICLIB,A2058,65.653
L778123,DINACICLIB,A2058,62.074
L778123,ERLOTINIB,A2058,54.943
L778123,ERLOTINIB,A2058,53.4065
L778123,ERLOTINIB,A2058,53.229
L778123,ERLOTINIB,A2058,55.812
L778123,ETOPOSIDE,A2058,71.989
L778123,ETOPOSIDE,A2058,73.6585
L778123,ETOPOSIDE,A2058,75.8495
L778123,ETOPOSIDE,A2058,72.6375
L778123,GELDANAMYCIN,A2058,81.0435
L778123,GELDANAMYCIN,A2058,82.6235
L778123,GELDANAMYCIN,A2058,83.8205
L778123,GELDANAMYCIN,A2058,82.9065
L778123,GEMCITABINE,A2058,82.29
L778123,GEMCITABINE,A2058,78.819
L778123,GEMCITABINE,A2058,71.3935
L778123,GEMCITABINE,A2058,72.3445
L778123,LAPATINIB,A2058,44.142
L778123,LAPATINIB,A2058,63.933
L778123,LAPATINIB,A2058,53.213
L778123,LAPATINIB,A2058,52.0175
L778123,MK-2206,A2058,57.2865
L778123,MK-2206,A2058,59.9585
L778123,MK-2206,A2058,60.299
L778123,MK-2206,A2058,56.8215
L778123,MK-4827,A2058,71.369
L778123,MK-4827,A2058,72.316
L778123,MK-4827,A2058,65.1655
L778123,MK-4827,A2058,69.937
L778123,MK-5108,A2058,68.0335
L778123,MK-5108,A2058,67.5645
L778123,MK-5108,A2058,68.8885
L778123,MK-5108,A2058,68.2255
L778123,MK-8669,A2058,56.9145
L778123,MK-8669,A2058,68.4055
L778123,MK-8669,A2058,63.452
L778123,MK-8669,A2058,60.4495
L778123,MK-8776,A2058,57.2985
L778123,MK-8776,A2058,53.1115
L778123,MK-8776,A2058,63.7925
L778123,MK-8776,A2058,56.13
L778123,OXALIPLATIN,A2058,44.74
L778123,OXALIPLATIN,A2058,43.347
L778123,OXALIPLATIN,A2058,47.5255
L778123,OXALIPLATIN,A2058,53.9585
L778123,PD325901,A2058,47.2625
L778123,PD325901,A2058,41.2315
L778123,PD325901,A2058,49.4325
L778123,PD325901,A2058,43.257
L778123,SN-38,A2058,89.1535
L778123,SN-38,A2058,67.716
L778123,SN-38,A2058,82.1175
L778123,SN-38,A2058,75.285
L778123,SORAFENIB,A2058,72.0795
L778123,SORAFENIB,A2058,87.39
L778123,SORAFENIB,A2058,81.3875
L778123,SORAFENIB,A2058,84.5965
L778123,SUNITINIB,A2058,68.3515
L778123,SUNITINIB,A2058,75.2235
L778123,SUNITINIB,A2058,74.962
L778123,SUNITINIB,A2058,72.7015
L778123,TEMOZOLOMIDE,A2058,63.4685
L778123,TEMOZOLOMIDE,A2058,54.675
L778123,TEMOZOLOMIDE,A2058,59.411
L778123,TEMOZOLOMIDE,A2058,66.208
L778123,TOPOTECAN,A2058,94.5545
L778123,TOPOTECAN,A2058,92.945
L778123,TOPOTECAN,A2058,91.6005
L778123,TOPOTECAN,A2058,94.657
L778123,VINORELBINE,A2058,83.379
L778123,VINORELBINE,A2058,84.6925
L778123,VINORELBINE,A2058,84.49
L778123,VINORELBINE,A2058,83.0625
L778123,ZOLINZA,A2058,72.5565
L778123,ZOLINZA,A2058,68.8085
L778123,ZOLINZA,A2058,72.2575
L778123,ZOLINZA,A2058,73.345
LAPATINIB,ABT-888,A2058,30.461
LAPATINIB,ABT-888,A2058,16.895
LAPATINIB,ABT-888,A2058,19.301
LAPATINIB,ABT-888,A2058,24.736
LAPATINIB,BEZ-235,A2058,55.2985
LAPATINIB,BEZ-235,A2058,70.571
LAPATINIB,BEZ-235,A2058,58.508
LAPATINIB,BEZ-235,A2058,62.592
LAPATINIB,BORTEZOMIB,A2058,68.731
LAPATINIB,BORTEZOMIB,A2058,67.6615
LAPATINIB,BORTEZOMIB,A2058,78.6415
LAPATINIB,BORTEZOMIB,A2058,74.0725
LAPATINIB,DASATINIB,A2058,41.317
LAPATINIB,DASATINIB,A2058,45.7145
LAPATINIB,DASATINIB,A2058,45.6305
LAPATINIB,DASATINIB,A2058,49.5195
LAPATINIB,DINACICLIB,A2058,74.6895
LAPATINIB,DINACICLIB,A2058,62.9825
LAPATINIB,DINACICLIB,A2058,59.1255
LAPATINIB,DINACICLIB,A2058,64.634
LAPATINIB,ERLOTINIB,A2058,58.359
LAPATINIB,ERLOTINIB,A2058,47.3195
LAPATINIB,ERLOTINIB,A2058,44.181
LAPATINIB,ERLOTINIB,A2058,57.5345
LAPATINIB,GELDANAMYCIN,A2058,68.646
LAPATINIB,GELDANAMYCIN,A2058,69.077
LAPATINIB,GELDANAMYCIN,A2058,76.135
LAPATINIB,GELDANAMYCIN,A2058,75.025
LAPATINIB,MK-2206,A2058,58.104
LAPATINIB,MK-2206,A2058,51.4045
LAPATINIB,MK-2206,A2058,61.128
LAPATINIB,MK-2206,A2058,65.4625
LAPATINIB,MK-4827,A2058,61.2595
LAPATINIB,MK-4827,A2058,57.832
LAPATINIB,MK-4827,A2058,51.773
LAPATINIB,MK-4827,A2058,57.3135
LAPATINIB,MK-5108,A2058,67.319
LAPATINIB,MK-5108,A2058,61.248
LAPATINIB,MK-5108,A2058,56.4215
LAPATINIB,MK-5108,A2058,57.3505
LAPATINIB,MK-8669,A2058,40.384
LAPATINIB,MK-8669,A2058,47.617
LAPATINIB,MK-8669,A2058,35.124
LAPATINIB,MK-8669,A2058,44.3915
LAPATINIB,MK-8776,A2058,44.088
LAPATINIB,MK-8776,A2058,45.4595
LAPATINIB,MK-8776,A2058,46.7425
LAPATINIB,MK-8776,A2058,48.4945
LAPATINIB,OXALIPLATIN,A2058,39.318
LAPATINIB,OXALIPLATIN,A2058,45.675
LAPATINIB,OXALIPLATIN,A2058,33.335
LAPATINIB,OXALIPLATIN,A2058,36.985
LAPATINIB,PD325901,A2058,87.88
LAPATINIB,PD325901,A2058,52.0125
LAPATINIB,PD325901,A2058,58.4345
LAPATINIB,PD325901,A2058,55.9385
LAPATINIB,SN-38,A2058,75.257
LAPATINIB,SN-38,A2058,77.8235
LAPATINIB,SN-38,A2058,74.1995
LAPATINIB,SN-38,A2058,79.1835
LAPATINIB,SORAFENIB,A2058,90.1185
LAPATINIB,SORAFENIB,A2058,87.1445
LAPATINIB,SORAFENIB,A2058,87.6225
LAPATINIB,SORAFENIB,A2058,84.1335
LAPATINIB,TOPOTECAN,A2058,78.777
LAPATINIB,TOPOTECAN,A2058,76.163
LAPATINIB,TOPOTECAN,A2058,71.8865
LAPATINIB,TOPOTECAN,A2058,76.4645
METFORMIN,ABT-888,A2058,10.4245
METFORMIN,ABT-888,A2058,-0.3395
METFORMIN,ABT-888,A2058,0.047
METFORMIN,ABT-888,A2058,-0.178
METFORMIN,AZD1775,A2058,53.7365
METFORMIN,AZD1775,A2058,49.577
METFORMIN,AZD1775,A2058,46.5185
METFORMIN,AZD1775,A2058,44.727
METFORMIN,BEZ-235,A2058,55.105
METFORMIN,BEZ-235,A2058,64.2655
METFORMIN,BEZ-235,A2058,58.644
METFORMIN,BEZ-235,A2058,53.695
METFORMIN,BORTEZOMIB,A2058,40.543
METFORMIN,BORTEZOMIB,A2058,53.035
METFORMIN,BORTEZOMIB,A2058,43.734
METFORMIN,BORTEZOMIB,A2058,38.562
METFORMIN,DASATINIB,A2058,14.033
METFORMIN,DASATINIB,A2058,12.966
METFORMIN,DASATINIB,A2058,14.0285
METFORMIN,DASATINIB,A2058,19.5945
METFORMIN,DINACICLIB,A2058,35.715
METFORMIN,DINACICLIB,A2058,45.713
METFORMIN,DINACICLIB,A2058,49.0365
METFORMIN,DINACICLIB,A2058,25.731
METFORMIN,ERLOTINIB,A2058,23.0185
METFORMIN,ERLOTINIB,A2058,32.9235
METFORMIN,ERLOTINIB,A2058,31.5605
METFORMIN,ERLOTINIB,A2058,31.6285
METFORMIN,GELDANAMYCIN,A2058,64.751
METFORMIN,GELDANAMYCIN,A2058,55.006
METFORMIN,GELDANAMYCIN,A2058,62.9155
METFORMIN,GELDANAMYCIN,A2058,57.7815
METFORMIN,L778123,A2058,34.1385
METFORMIN,L778123,A2058,30.293
METFORMIN,L778123,A2058,25.678
METFORMIN,L778123,A2058,26.482
METFORMIN,LAPATINIB,A2058,15.7075
METFORMIN,LAPATINIB,A2058,36.8145
METFORMIN,LAPATINIB,A2058,27.4645
METFORMIN,LAPATINIB,A2058,20.925
METFORMIN,MK-2206,A2058,34.271
METFORMIN,MK-2206,A2058,28.4815
METFORMIN,MK-2206,A2058,30.4145
METFORMIN,MK-2206,A2058,19.8905
METFORMIN,MK-4827,A2058,56.1255
METFORMIN,MK-4827,A2058,42.203
METFORMIN,MK-4827,A2058,46.7485
METFORMIN,MK-4827,A2058,55.453
METFORMIN,MK-5108,A2058,34.2265
METFORMIN,MK-5108,A2058,30.265
METFORMIN,MK-5108,A2058,35.944
METFORMIN,MK-5108,A2058,29.471
METFORMIN,MK-8669,A2058,35.29
METFORMIN,MK-8669,A2058,24.657
METFORMIN,MK-8669,A2058,21.918
METFORMIN,MK-8669,A2058,22.135
METFORMIN,MK-8776,A2058,13.1095
METFORMIN,MK-8776,A2058,21.549
METFORMIN,MK-8776,A2058,23.448
METFORMIN,MK-8776,A2058,17.8115
METFORMIN,PD325901,A2058,45.313
METFORMIN,PD325901,A2058,59.7
METFORMIN,PD325901,A2058,27.5865
METFORMIN,PD325901,A2058,24.088
METFORMIN,SORAFENIB,A2058,59.072
METFORMIN,SORAFENIB,A2058,58.421
METFORMIN,SORAFENIB,A2058,61.18
METFORMIN,SORAFENIB,A2058,60.885
METFORMIN,SUNITINIB,A2058,47.709
METFORMIN,SUNITINIB,A2058,34.137
METFORMIN,SUNITINIB,A2058,39.4085
METFORMIN,SUNITINIB,A2058,42.1325
METFORMIN,TEMOZOLOMIDE,A2058,28.975
METFORMIN,TEMOZOLOMIDE,A2058,33.4075
METFORMIN,TEMOZOLOMIDE,A2058,34.3735
METFORMIN,TEMOZOLOMIDE,A2058,34.0745
METFORMIN,ZOLINZA,A2058,49.792
METFORMIN,ZOLINZA,A2058,58.841
METFORMIN,ZOLINZA,A2058,55.0625
METFORMIN,ZOLINZA,A2058,49.087
METHOTREXATE,ABT-888,A2058,48.3885
METHOTREXATE,ABT-888,A2058,44.2945
METHOTREXATE,ABT-888,A2058,44.6365
METHOTREXATE,ABT-888,A2058,53.2765
METHOTREXATE,AZD1775,A2058,74.6075
METHOTREXATE,AZD1775,A2058,70.1565
METHOTREXATE,AZD1775,A2058,71.008
METHOTREXATE,AZD1775,A2058,80.299
METHOTREXATE,BEZ-235,A2058,68.0855
METHOTREXATE,BEZ-235,A2058,68.0195
METHOTREXATE,BEZ-235,A2058,69.741
METHOTREXATE,BEZ-235,A2058,70.9625
METHOTREXATE,BORTEZOMIB,A2058,71.222
METHOTREXATE,BORTEZOMIB,A2058,70.802
METHOTREXATE,BORTEZOMIB,A2058,71.6205
METHOTREXATE,BORTEZOMIB,A2058,68.0485
METHOTREXATE,DASATINIB,A2058,72.789
METHOTREXATE,DASATINIB,A2058,71.3625
METHOTREXATE,DASATINIB,A2058,69.662
METHOTREXATE,DASATINIB,A2058,65.711
METHOTREXATE,DINACICLIB,A2058,82.5485
METHOTREXATE,DINACICLIB,A2058,83.9075
METHOTREXATE,DINACICLIB,A2058,85.1145
METHOTREXATE,DINACICLIB,A2058,85.755
METHOTREXATE,ERLOTINIB,A2058,73.743
METHOTREXATE,ERLOTINIB,A2058,70.7325
METHOTREXATE,ERLOTINIB,A2058,68.488
METHOTREXATE,ERLOTINIB,A2058,65.8825
METHOTREXATE,GELDANAMYCIN,A2058,73.9645
METHOTREXATE,GELDANAMYCIN,A2058,74.6345
METHOTREXATE,GELDANAMYCIN,A2058,77.1445
METHOTREXATE,GELDANAMYCIN,A2058,72.234
METHOTREXATE,L778123,A2058,55.7125
METHOTREXATE,L778123,A2058,56.252
METHOTREXATE,L778123,A2058,70.599
METHOTREXATE,L778123,A2058,57.203
METHOTREXATE,LAPATINIB,A2058,54.2585
METHOTREXATE,LAPATINIB,A2058,55.2235
METHOTREXATE,LAPATINIB,A2058,68.259
