drug_row,drug_col,cell_line_name,synergy_loewe
DEXAMETHASONE,PD325901,A2058,-31.6830173
DEXAMETHASONE,PD325901,A2058,-34.2950173
DEXAMETHASONE,PD325901,A2058,-29.4036423
DEXAMETHASONE,SORAFENIB,A2058,-5.878629089
DEXAMETHASONE,SORAFENIB,A2058,-1.424566589
DEXAMETHASONE,SORAFENIB,A2058,-4.664629089
DEXAMETHASONE,SORAFENIB,A2058,0.545558411
DEXAMETHASONE,SUNITINIB,A2058,-17.93650281
DEXAMETHASONE,SUNITINIB,A2058,-13.83381531
DEXAMETHASONE,SUNITINIB,A2058,-12.20025281
DEXAMETHASONE,SUNITINIB,A2058,-19.16262781
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-8.033982817
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-14.49160782
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-18.69498282
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-21.19560782
DEXAMETHASONE,ZOLINZA,A2058,-42.59743691
DEXAMETHASONE,ZOLINZA,A2058,-46.42893691
DEXAMETHASONE,ZOLINZA,A2058,-45.14099941
DEXAMETHASONE,ZOLINZA,A2058,-34.09181191
DINACICLIB,MK-8776,A2058,-11.62173992
DINACICLIB,MK-8776,A2058,-10.11792742
DINACICLIB,MK-8776,A2058,-13.10436492
DINACICLIB,MK-8776,A2058,-8.417552417
DOXORUBICIN,ABT-888,A2058,-7.292706703
DOXORUBICIN,ABT-888,A2058,-5.609456703
DOXORUBICIN,ABT-888,A2058,-5.350706703
DOXORUBICIN,ABT-888,A2058,-8.171456703
DOXORUBICIN,AZD1775,A2058,3.049480791
DOXORUBICIN,AZD1775,A2058,4.984105791
DOXORUBICIN,AZD1775,A2058,4.279730791
DOXORUBICIN,AZD1775,A2058,4.109168291
DOXORUBICIN,BEZ-235,A2058,-0.120816828
DOXORUBICIN,BEZ-235,A2058,-2.368191828
DOXORUBICIN,BEZ-235,A2058,-1.182004328
DOXORUBICIN,BEZ-235,A2058,-1.952004328
DOXORUBICIN,BORTEZOMIB,A2058,1.04863487
DOXORUBICIN,BORTEZOMIB,A2058,-4.15280263
DOXORUBICIN,BORTEZOMIB,A2058,1.48613487
DOXORUBICIN,BORTEZOMIB,A2058,-0.03442763
DOXORUBICIN,DASATINIB,A2058,-4.296271208
DOXORUBICIN,DASATINIB,A2058,-3.583333708
DOXORUBICIN,DASATINIB,A2058,-2.267896208
DOXORUBICIN,DASATINIB,A2058,-2.914521208
DOXORUBICIN,DINACICLIB,A2058,1.761288437
DOXORUBICIN,DINACICLIB,A2058,2.198038437
DOXORUBICIN,DINACICLIB,A2058,1.782413437
DOXORUBICIN,DINACICLIB,A2058,1.417163437
DOXORUBICIN,ERLOTINIB,A2058,0.234459179
DOXORUBICIN,ERLOTINIB,A2058,0.145771679
DOXORUBICIN,ERLOTINIB,A2058,-0.994353321
DOXORUBICIN,ERLOTINIB,A2058,0.713271679
DOXORUBICIN,GELDANAMYCIN,A2058,4.022005846
DOXORUBICIN,GELDANAMYCIN,A2058,4.427005846
DOXORUBICIN,GELDANAMYCIN,A2058,4.771943346
DOXORUBICIN,GELDANAMYCIN,A2058,-0.374056654
DOXORUBICIN,L778123,A2058,-0.010897007
DOXORUBICIN,L778123,A2058,-0.686147007
DOXORUBICIN,L778123,A2058,-0.060022007
DOXORUBICIN,L778123,A2058,-0.472772007
DOXORUBICIN,LAPATINIB,A2058,2.261021385
DOXORUBICIN,LAPATINIB,A2058,1.857021385
DOXORUBICIN,LAPATINIB,A2058,1.802896385
DOXORUBICIN,LAPATINIB,A2058,0.790771385
DOXORUBICIN,MK-2206,A2058,-0.552189523
DOXORUBICIN,MK-2206,A2058,1.066747977
DOXORUBICIN,MK-2206,A2058,0.860810477
DOXORUBICIN,MK-2206,A2058,1.032372977
DOXORUBICIN,MK-4827,A2058,-4.799265907
DOXORUBICIN,MK-4827,A2058,-5.342953407
DOXORUBICIN,MK-4827,A2058,-5.284890907
DOXORUBICIN,MK-4827,A2058,-5.490078407
DOXORUBICIN,MK-5108,A2058,-4.3512102
DOXORUBICIN,MK-5108,A2058,-10.9582727
DOXORUBICIN,MK-5108,A2058,-3.0173352
DOXORUBICIN,MK-5108,A2058,-3.6080227
DOXORUBICIN,MK-8669,A2058,-6.561864975
DOXORUBICIN,MK-8669,A2058,-2.331239975
DOXORUBICIN,MK-8669,A2058,-0.845302475
DOXORUBICIN,MK-8669,A2058,-1.739864975
DOXORUBICIN,MK-8776,A2058,-9.937131652
DOXORUBICIN,MK-8776,A2058,-3.978381652
DOXORUBICIN,MK-8776,A2058,-0.459131652
DOXORUBICIN,MK-8776,A2058,-1.451819152
DOXORUBICIN,PD325901,A2058,0.831747994
DOXORUBICIN,PD325901,A2058,-0.255189506
DOXORUBICIN,PD325901,A2058,0.311060494
DOXORUBICIN,PD325901,A2058,0.869372994
DOXORUBICIN,SORAFENIB,A2058,-0.855758059
DOXORUBICIN,SORAFENIB,A2058,-2.001695559
DOXORUBICIN,SORAFENIB,A2058,-0.555758059
DOXORUBICIN,SORAFENIB,A2058,-1.856383059
DOXORUBICIN,SUNITINIB,A2058,-2.847494116
DOXORUBICIN,SUNITINIB,A2058,-3.618556616
DOXORUBICIN,SUNITINIB,A2058,-1.888306616
DOXORUBICIN,SUNITINIB,A2058,-4.939494116
DOXORUBICIN,TEMOZOLOMIDE,A2058,-4.570105177
DOXORUBICIN,TEMOZOLOMIDE,A2058,-5.006605177
DOXORUBICIN,TEMOZOLOMIDE,A2058,-6.953605177
DOXORUBICIN,TEMOZOLOMIDE,A2058,-5.369855177
DOXORUBICIN,ZOLINZA,A2058,2.335626408
DOXORUBICIN,ZOLINZA,A2058,3.115313908
DOXORUBICIN,ZOLINZA,A2058,1.654063908
DOXORUBICIN,ZOLINZA,A2058,-0.703686092
ERLOTINIB,ABT-888,A2058,-28.12212569
ERLOTINIB,ABT-888,A2058,-27.49300069
ERLOTINIB,ABT-888,A2058,-28.57512569
ERLOTINIB,ABT-888,A2058,-31.60350069
ERLOTINIB,BEZ-235,A2058,7.124122042
ERLOTINIB,BEZ-235,A2058,5.518622042
ERLOTINIB,BEZ-235,A2058,7.181934542
ERLOTINIB,BEZ-235,A2058,5.957997042
ERLOTINIB,BORTEZOMIB,A2058,-2.888843861
ERLOTINIB,BORTEZOMIB,A2058,-6.345968861
ERLOTINIB,BORTEZOMIB,A2058,-5.208781361
ERLOTINIB,BORTEZOMIB,A2058,-0.952093861
ERLOTINIB,DASATINIB,A2058,5.011474831
ERLOTINIB,DASATINIB,A2058,8.324224831
ERLOTINIB,DASATINIB,A2058,11.45078733
ERLOTINIB,DASATINIB,A2058,9.561787331
ERLOTINIB,DINACICLIB,A2058,-2.394344605
ERLOTINIB,DINACICLIB,A2058,1.119092895
ERLOTINIB,DINACICLIB,A2058,-1.151219605
ERLOTINIB,DINACICLIB,A2058,0.503905395
ERLOTINIB,GELDANAMYCIN,A2058,5.02396358
ERLOTINIB,GELDANAMYCIN,A2058,4.46852608
ERLOTINIB,GELDANAMYCIN,A2058,3.85327608
ERLOTINIB,GELDANAMYCIN,A2058,4.16277608
ERLOTINIB,MK-8669,A2058,23.46336248
ERLOTINIB,MK-8669,A2058,13.26236248
ERLOTINIB,MK-8669,A2058,21.64642498
ERLOTINIB,MK-8669,A2058,28.52142498
ERLOTINIB,MK-8776,A2058,2.95204391
ERLOTINIB,MK-8776,A2058,4.70891891
ERLOTINIB,MK-8776,A2058,1.93598141
ERLOTINIB,MK-8776,A2058,5.424079457
ERLOTINIB,OXALIPLATIN,A2058,-6.775311117
ERLOTINIB,OXALIPLATIN,A2058,-5.694811117
ERLOTINIB,OXALIPLATIN,A2058,-3.390873617
ERLOTINIB,OXALIPLATIN,A2058,-8.791998617
ERLOTINIB,PD325901,A2058,5.5666562
ERLOTINIB,PD325901,A2058,7.0093437
ERLOTINIB,PD325901,A2058,6.0804062
ERLOTINIB,PD325901,A2058,4.1941562
ERLOTINIB,SN-38,A2058,3.176824702
ERLOTINIB,SN-38,A2058,2.527699702
ERLOTINIB,SN-38,A2058,11.3110747
ERLOTINIB,SN-38,A2058,0.122887202
ERLOTINIB,SORAFENIB,A2058,-4.54127929
ERLOTINIB,SORAFENIB,A2058,-3.98784179
ERLOTINIB,SORAFENIB,A2058,-3.31721679
ERLOTINIB,SORAFENIB,A2058,4.21540821
ERLOTINIB,TOPOTECAN,A2058,8.07400327
ERLOTINIB,TOPOTECAN,A2058,15.34056577
ERLOTINIB,TOPOTECAN,A2058,5.66819077
ERLOTINIB,TOPOTECAN,A2058,4.28350327
ETOPOSIDE,ABT-888,A2058,-28.20427863
ETOPOSIDE,ABT-888,A2058,-30.30571613
ETOPOSIDE,ABT-888,A2058,-27.12440363
ETOPOSIDE,ABT-888,A2058,-26.68077863
ETOPOSIDE,AZD1775,A2058,3.904833653
ETOPOSIDE,AZD1775,A2058,2.583708653
ETOPOSIDE,AZD1775,A2058,3.212646153
ETOPOSIDE,AZD1775,A2058,4.298833653
ETOPOSIDE,BEZ-235,A2058,1.425677532
ETOPOSIDE,BEZ-235,A2058,2.705740032
ETOPOSIDE,BEZ-235,A2058,1.569740032
ETOPOSIDE,BEZ-235,A2058,2.699115032
ETOPOSIDE,BORTEZOMIB,A2058,-7.535147359
ETOPOSIDE,BORTEZOMIB,A2058,0.404477641
ETOPOSIDE,BORTEZOMIB,A2058,-2.088147359
ETOPOSIDE,BORTEZOMIB,A2058,-2.941584859
ETOPOSIDE,DASATINIB,A2058,-7.871486575
ETOPOSIDE,DASATINIB,A2058,-4.404924075
ETOPOSIDE,DASATINIB,A2058,-4.304986575
ETOPOSIDE,DASATINIB,A2058,-3.754111575
ETOPOSIDE,DINACICLIB,A2058,2.00802692
ETOPOSIDE,DINACICLIB,A2058,-1.77416058
ETOPOSIDE,DINACICLIB,A2058,-1.20866058
ETOPOSIDE,DINACICLIB,A2058,0.14071442
ETOPOSIDE,ERLOTINIB,A2058,-4.500106579
ETOPOSIDE,ERLOTINIB,A2058,-1.557606579
ETOPOSIDE,ERLOTINIB,A2058,0.898018421
ETOPOSIDE,ERLOTINIB,A2058,-2.351794079
ETOPOSIDE,GELDANAMYCIN,A2058,8.893988066
ETOPOSIDE,GELDANAMYCIN,A2058,9.262550566
ETOPOSIDE,GELDANAMYCIN,A2058,9.705613066
ETOPOSIDE,GELDANAMYCIN,A2058,10.13448807
ETOPOSIDE,LAPATINIB,A2058,-2.520408729
ETOPOSIDE,LAPATINIB,A2058,0.309903771
ETOPOSIDE,LAPATINIB,A2058,0.584716271
ETOPOSIDE,LAPATINIB,A2058,-0.439971229
ETOPOSIDE,MK-2206,A2058,5.15213883
ETOPOSIDE,MK-2206,A2058,3.72607633
ETOPOSIDE,MK-2206,A2058,6.60188883
ETOPOSIDE,MK-2206,A2058,7.71082633
ETOPOSIDE,MK-4827,A2058,0.806123853
ETOPOSIDE,MK-4827,A2058,-0.545751147
ETOPOSIDE,MK-4827,A2058,2.530811353
ETOPOSIDE,MK-4827,A2058,-0.349688647
ETOPOSIDE,MK-5108,A2058,-0.923840786
ETOPOSIDE,MK-5108,A2058,-5.587840786
ETOPOSIDE,MK-5108,A2058,-5.128215786
ETOPOSIDE,MK-5108,A2058,-1.035778286
ETOPOSIDE,MK-8669,A2058,4.311722282
ETOPOSIDE,MK-8669,A2058,-1.064402718
ETOPOSIDE,MK-8669,A2058,5.169972282
ETOPOSIDE,MK-8669,A2058,-1.237090218
ETOPOSIDE,MK-8776,A2058,4.691885218
ETOPOSIDE,MK-8776,A2058,3.131572718
ETOPOSIDE,MK-8776,A2058,5.151447718
ETOPOSIDE,MK-8776,A2058,4.302697718
ETOPOSIDE,PD325901,A2058,4.811417931
ETOPOSIDE,PD325901,A2058,4.965167931
ETOPOSIDE,PD325901,A2058,7.530292931
ETOPOSIDE,PD325901,A2058,5.137167931
ETOPOSIDE,SORAFENIB,A2058,-5.698885944
ETOPOSIDE,SORAFENIB,A2058,-3.955823444
ETOPOSIDE,SORAFENIB,A2058,-2.729073444
ETOPOSIDE,SORAFENIB,A2058,-2.971635944
ETOPOSIDE,SUNITINIB,A2058,0.02956338
ETOPOSIDE,SUNITINIB,A2058,0.25806338
ETOPOSIDE,SUNITINIB,A2058,-1.13012412
ETOPOSIDE,SUNITINIB,A2058,0.10643838
ETOPOSIDE,TEMOZOLOMIDE,A2058,4.790091606
ETOPOSIDE,TEMOZOLOMIDE,A2058,4.311404106
ETOPOSIDE,TEMOZOLOMIDE,A2058,3.591279106
ETOPOSIDE,TEMOZOLOMIDE,A2058,3.014779106
ETOPOSIDE,ZOLINZA,A2058,4.754391704
ETOPOSIDE,ZOLINZA,A2058,-0.247920796
ETOPOSIDE,ZOLINZA,A2058,0.307329204
ETOPOSIDE,ZOLINZA,A2058,2.196516704
GELDANAMYCIN,BEZ-235,A2058,7.976379726
GELDANAMYCIN,BEZ-235,A2058,8.298567226
GELDANAMYCIN,BEZ-235,A2058,9.420254726
GELDANAMYCIN,BEZ-235,A2058,7.572567226
GELDANAMYCIN,DINACICLIB,A2058,6.077576262
GELDANAMYCIN,DINACICLIB,A2058,1.191763762
GELDANAMYCIN,DINACICLIB,A2058,3.388574804
GELDANAMYCIN,DINACICLIB,A2058,-0.40032103
GELDANAMYCIN,MK-8776,A2058,19.13502677
GELDANAMYCIN,MK-8776,A2058,11.03240177
GELDANAMYCIN,MK-8776,A2058,10.98571427
GELDANAMYCIN,MK-8776,A2058,11.31852677
GELDANAMYCIN,OXALIPLATIN,A2058,4.77300649
GELDANAMYCIN,OXALIPLATIN,A2058,4.24494399
GELDANAMYCIN,OXALIPLATIN,A2058,5.95031899
GELDANAMYCIN,OXALIPLATIN,A2058,5.00050649
GELDANAMYCIN,SN-38,A2058,7.173921391
GELDANAMYCIN,SN-38,A2058,4.288296391
GELDANAMYCIN,SN-38,A2058,12.51835889
GELDANAMYCIN,SN-38,A2058,8.185483891
GELDANAMYCIN,SORAFENIB,A2058,4.856330264
GELDANAMYCIN,SORAFENIB,A2058,21.14626776
GELDANAMYCIN,SORAFENIB,A2058,10.17001776
GELDANAMYCIN,SORAFENIB,A2058,2.562392764
GELDANAMYCIN,TOPOTECAN,A2058,9.277647451
GELDANAMYCIN,TOPOTECAN,A2058,7.809459951
GELDANAMYCIN,TOPOTECAN,A2058,9.178084951
GELDANAMYCIN,TOPOTECAN,A2058,8.442772451
GEMCITABINE,ABT-888,A2058,-26.57599089
GEMCITABINE,ABT-888,A2058,-30.72442839
GEMCITABINE,ABT-888,A2058,-27.87367839
GEMCITABINE,ABT-888,A2058,-36.30205339
GEMCITABINE,AZD1775,A2058,22.87308434
GEMCITABINE,AZD1775,A2058,19.43427184
GEMCITABINE,AZD1775,A2058,22.84795934
GEMCITABINE,AZD1775,A2058,19.08189684
GEMCITABINE,BEZ-235,A2058,7.051188363
GEMCITABINE,BEZ-235,A2058,7.845563363
GEMCITABINE,BEZ-235,A2058,12.48275086
GEMCITABINE,BEZ-235,A2058,9.647375863
GEMCITABINE,BORTEZOMIB,A2058,10.35917692
GEMCITABINE,BORTEZOMIB,A2058,0.345426917
GEMCITABINE,BORTEZOMIB,A2058,-1.848573083
GEMCITABINE,BORTEZOMIB,A2058,1.141739417
GEMCITABINE,DASATINIB,A2058,-8.733579983
GEMCITABINE,DASATINIB,A2058,-8.818829983
GEMCITABINE,DASATINIB,A2058,-4.455142483
GEMCITABINE,DASATINIB,A2058,-8.643892483
GEMCITABINE,DINACICLIB,A2058,5.988276229
GEMCITABINE,DINACICLIB,A2058,2.274088729
GEMCITABINE,DINACICLIB,A2058,2.242151229
GEMCITABINE,DINACICLIB,A2058,5.584776229
GEMCITABINE,ERLOTINIB,A2058,3.444389521
GEMCITABINE,ERLOTINIB,A2058,-2.458672979
GEMCITABINE,ERLOTINIB,A2058,12.47226452
GEMCITABINE,ERLOTINIB,A2058,1.769452021
GEMCITABINE,GELDANAMYCIN,A2058,9.682996093
GEMCITABINE,GELDANAMYCIN,A2058,5.593496093
GEMCITABINE,GELDANAMYCIN,A2058,8.269246093
GEMCITABINE,GELDANAMYCIN,A2058,6.578230468
GEMCITABINE,LAPATINIB,A2058,-0.418689613
GEMCITABINE,LAPATINIB,A2058,-3.967814613
GEMCITABINE,LAPATINIB,A2058,3.607560387
GEMCITABINE,LAPATINIB,A2058,10.18712289
GEMCITABINE,MK-2206,A2058,13.89592428
GEMCITABINE,MK-2206,A2058,7.185299275
GEMCITABINE,MK-2206,A2058,15.61079928
GEMCITABINE,MK-2206,A2058,11.83217428
GEMCITABINE,MK-4827,A2058,0.617677638
GEMCITABINE,MK-4827,A2058,-1.456634862
GEMCITABINE,MK-4827,A2058,0.445365138
GEMCITABINE,MK-4827,A2058,0.502552638
GEMCITABINE,MK-5108,A2058,8.909974416
GEMCITABINE,MK-5108,A2058,3.472036916
GEMCITABINE,MK-5108,A2058,7.980161916
GEMCITABINE,MK-5108,A2058,12.79209942
GEMCITABINE,MK-8669,A2058,8.318564256
GEMCITABINE,MK-8669,A2058,-0.131998244
GEMCITABINE,MK-8669,A2058,7.205126756
GEMCITABINE,MK-8669,A2058,4.832501756
GEMCITABINE,MK-8776,A2058,32.2303908
GEMCITABINE,MK-8776,A2058,31.1257033
GEMCITABINE,MK-8776,A2058,32.6177658
GEMCITABINE,MK-8776,A2058,33.3188283
GEMCITABINE,PD325901,A2058,5.210157049
GEMCITABINE,PD325901,A2058,3.669219549
GEMCITABINE,PD325901,A2058,12.43515705
GEMCITABINE,PD325901,A2058,5.981782049
GEMCITABINE,SORAFENIB,A2058,2.06721734
GEMCITABINE,SORAFENIB,A2058,-12.27459516
GEMCITABINE,SORAFENIB,A2058,-8.87265766
GEMCITABINE,SORAFENIB,A2058,-5.77028266
GEMCITABINE,SUNITINIB,A2058,0.325989579
GEMCITABINE,SUNITINIB,A2058,1.309552079
GEMCITABINE,SUNITINIB,A2058,2.136864579
GEMCITABINE,SUNITINIB,A2058,2.393427079
GEMCITABINE,TEMOZOLOMIDE,A2058,9.635925649
GEMCITABINE,TEMOZOLOMIDE,A2058,-0.158511851
GEMCITABINE,TEMOZOLOMIDE,A2058,-0.648886851
GEMCITABINE,TEMOZOLOMIDE,A2058,14.13267565
L778123,ABT-888,A2058,-2.477339888
L778123,ABT-888,A2058,-10.06258989
L778123,ABT-888,A2058,-6.808277388
L778123,ABT-888,A2058,-4.794714888
L778123,AZD1775,A2058,11.07527958
L778123,AZD1775,A2058,11.29490458
L778123,AZD1775,A2058,10.46046708
L778123,AZD1775,A2058,12.98190458
L778123,BEZ-235,A2058,6.967375396
L778123,BEZ-235,A2058,11.0458129
L778123,BEZ-235,A2058,12.5543754
L778123,BEZ-235,A2058,15.2465629
L778123,BORTEZOMIB,A2058,-1.285180025
L778123,BORTEZOMIB,A2058,-1.600180025
L778123,BORTEZOMIB,A2058,-2.179430025
L778123,BORTEZOMIB,A2058,3.314569975
L778123,DASATINIB,A2058,15.93917536
L778123,DASATINIB,A2058,14.90673786
L778123,DASATINIB,A2058,13.83780036
L778123,DASATINIB,A2058,16.42223786
L778123,DINACICLIB,A2058,-0.86546125
L778123,DINACICLIB,A2058,1.36603875
L778123,DINACICLIB,A2058,-4.68283625
L778123,DINACICLIB,A2058,-5.55596125
L778123,ERLOTINIB,A2058,9.346157685
L778123,ERLOTINIB,A2058,6.829907685
L778123,ERLOTINIB,A2058,8.345220185
L778123,ERLOTINIB,A2058,10.18078269
L778123,ETOPOSIDE,A2058,8.47280931
L778123,ETOPOSIDE,A2058,10.00524681
L778123,ETOPOSIDE,A2058,11.77124681
L778123,ETOPOSIDE,A2058,9.34837181
L778123,GELDANAMYCIN,A2058,12.61155946
L778123,GELDANAMYCIN,A2058,10.97449696
L778123,GELDANAMYCIN,A2058,11.90080946
L778123,GELDANAMYCIN,A2058,13.79974696
L778123,GEMCITABINE,A2058,12.94341674
L778123,GEMCITABINE,A2058,12.79716674
L778123,GEMCITABINE,A2058,5.48491674
L778123,GEMCITABINE,A2058,7.23354174
L778123,LAPATINIB,A2058,9.057387737
L778123,LAPATINIB,A2058,16.67613774
L778123,LAPATINIB,A2058,11.15051274
L778123,LAPATINIB,A2058,11.89357524
L778123,MK-2206,A2058,12.95834074
L778123,MK-2206,A2058,15.40884074
L778123,MK-2206,A2058,16.11252824
L778123,MK-2206,A2058,14.54315324
L778123,MK-4827,A2058,12.32495733
L778123,MK-4827,A2058,13.48345733
L778123,MK-4827,A2058,9.166832335
L778123,MK-4827,A2058,11.79458233
L778123,MK-5108,A2058,12.36835031
L778123,MK-5108,A2058,10.08472531
L778123,MK-5108,A2058,10.87766281
L778123,MK-5108,A2058,11.28341281
L778123,MK-8669,A2058,23.45996002
L778123,MK-8669,A2058,34.84696002
L778123,MK-8669,A2058,28.78839752
L778123,MK-8669,A2058,30.03952252
L778123,MK-8776,A2058,15.64136556
L778123,MK-8776,A2058,13.21980306
L778123,MK-8776,A2058,20.06886556
L778123,MK-8776,A2058,15.84836556
L778123,OXALIPLATIN,A2058,0.796759503
L778123,OXALIPLATIN,A2058,-1.625677997
L778123,OXALIPLATIN,A2058,0.762634503
L778123,OXALIPLATIN,A2058,5.486572003
L778123,PD325901,A2058,13.80296451
L778123,PD325901,A2058,6.054152011
L778123,PD325901,A2058,8.020714511
L778123,PD325901,A2058,6.393214511
L778123,SN-38,A2058,35.78910765
L778123,SN-38,A2058,21.54373265
L778123,SN-38,A2058,26.48348265
L778123,SN-38,A2058,9.904420155
L778123,SORAFENIB,A2058,3.302055547
L778123,SORAFENIB,A2058,36.43749305
L778123,SORAFENIB,A2058,27.43680555
L778123,SORAFENIB,A2058,26.06061805
L778123,SUNITINIB,A2058,13.53130813
L778123,SUNITINIB,A2058,23.36955813
L778123,SUNITINIB,A2058,21.87155813
L778123,SUNITINIB,A2058,18.75787063
L778123,TEMOZOLOMIDE,A2058,18.95474615
L778123,TEMOZOLOMIDE,A2058,16.71843365
L778123,TEMOZOLOMIDE,A2058,18.60574615
L778123,TEMOZOLOMIDE,A2058,21.72974615
L778123,TOPOTECAN,A2058,17.95547554
L778123,TOPOTECAN,A2058,15.67022554
L778123,TOPOTECAN,A2058,12.04960054
L778123,TOPOTECAN,A2058,15.67572554
L778123,VINORELBINE,A2058,0.982868295
L778123,VINORELBINE,A2058,0.063180795
L778123,VINORELBINE,A2058,1.013305795
L778123,VINORELBINE,A2058,0.467993295
L778123,ZOLINZA,A2058,8.021726138
L778123,ZOLINZA,A2058,2.205163638
L778123,ZOLINZA,A2058,9.025101138
L778123,ZOLINZA,A2058,12.89035114
LAPATINIB,ABT-888,A2058,-13.96320134
LAPATINIB,ABT-888,A2058,-23.50026384
LAPATINIB,ABT-888,A2058,-21.29663884
LAPATINIB,ABT-888,A2058,-16.92738884
LAPATINIB,BEZ-235,A2058,5.173706062
LAPATINIB,BEZ-235,A2058,20.81189356
LAPATINIB,BEZ-235,A2058,4.169206062
LAPATINIB,BEZ-235,A2058,10.81308106
LAPATINIB,BORTEZOMIB,A2058,-2.486616462
LAPATINIB,BORTEZOMIB,A2058,0.086821038
LAPATINIB,BORTEZOMIB,A2058,2.460196038
LAPATINIB,BORTEZOMIB,A2058,1.468758538
LAPATINIB,DASATINIB,A2058,8.484978197
LAPATINIB,DASATINIB,A2058,18.9274157
LAPATINIB,DASATINIB,A2058,9.902103197
LAPATINIB,DASATINIB,A2058,15.65336882
LAPATINIB,DINACICLIB,A2058,4.987011804
LAPATINIB,DINACICLIB,A2058,0.860574304
LAPATINIB,DINACICLIB,A2058,11.0689493
LAPATINIB,DINACICLIB,A2058,5.428761804
LAPATINIB,ERLOTINIB,A2058,4.155881085
LAPATINIB,ERLOTINIB,A2058,-1.857743915
LAPATINIB,ERLOTINIB,A2058,-0.031118915
LAPATINIB,ERLOTINIB,A2058,15.98563108
LAPATINIB,GELDANAMYCIN,A2058,6.618148849
LAPATINIB,GELDANAMYCIN,A2058,7.021461349
LAPATINIB,GELDANAMYCIN,A2058,7.454773849
LAPATINIB,GELDANAMYCIN,A2058,5.810773849
LAPATINIB,MK-2206,A2058,16.38846784
LAPATINIB,MK-2206,A2058,8.007280338
LAPATINIB,MK-2206,A2058,6.820717838
LAPATINIB,MK-2206,A2058,12.43803034
LAPATINIB,MK-4827,A2058,4.023137498
LAPATINIB,MK-4827,A2058,1.371574998
LAPATINIB,MK-4827,A2058,0.201512498
LAPATINIB,MK-4827,A2058,2.391637498
LAPATINIB,MK-5108,A2058,8.34927933
LAPATINIB,MK-5108,A2058,-3.49778317
LAPATINIB,MK-5108,A2058,-4.65834567
LAPATINIB,MK-5108,A2058,-0.88878317
LAPATINIB,MK-8669,A2058,11.12610803
LAPATINIB,MK-8669,A2058,11.39917053
LAPATINIB,MK-8669,A2058,7.075608028
LAPATINIB,MK-8669,A2058,8.898170528
LAPATINIB,MK-8776,A2058,4.424030462
LAPATINIB,MK-8776,A2058,5.753280462
LAPATINIB,MK-8776,A2058,7.002030462
LAPATINIB,MK-8776,A2058,9.223780462
LAPATINIB,OXALIPLATIN,A2058,10.09881512
LAPATINIB,OXALIPLATIN,A2058,11.38694012
LAPATINIB,OXALIPLATIN,A2058,-8.85268488
LAPATINIB,OXALIPLATIN,A2058,-6.93993488
LAPATINIB,PD325901,A2058,57.01055831
LAPATINIB,PD325901,A2058,15.45737081
LAPATINIB,PD325901,A2058,14.88805831
LAPATINIB,PD325901,A2058,11.67612081
LAPATINIB,SN-38,A2058,7.243534265
LAPATINIB,SN-38,A2058,8.076221765
LAPATINIB,SN-38,A2058,8.633846765
LAPATINIB,SN-38,A2058,6.662221765
LAPATINIB,SORAFENIB,A2058,10.04113168
LAPATINIB,SORAFENIB,A2058,6.687506681
LAPATINIB,SORAFENIB,A2058,8.664444181
LAPATINIB,SORAFENIB,A2058,18.24100668
LAPATINIB,TOPOTECAN,A2058,4.800088888
LAPATINIB,TOPOTECAN,A2058,8.078651388
LAPATINIB,TOPOTECAN,A2058,4.537963888
LAPATINIB,TOPOTECAN,A2058,4.962651388
METFORMIN,ABT-888,A2058,37.069361
METFORMIN,ABT-888,A2058,10.0786735
METFORMIN,ABT-888,A2058,4.704548504
METFORMIN,ABT-888,A2058,3.500048504
METFORMIN,AZD1775,A2058,-51.56249176
METFORMIN,AZD1775,A2058,-64.84261676
METFORMIN,AZD1775,A2058,-65.41355426
METFORMIN,AZD1775,A2058,-66.29674176
METFORMIN,BEZ-235,A2058,-16.43482618
METFORMIN,BEZ-235,A2058,-8.689326177
METFORMIN,BEZ-235,A2058,-16.09857618
METFORMIN,BEZ-235,A2058,-20.44251368
METFORMIN,BORTEZOMIB,A2058,-7.806507046
METFORMIN,BORTEZOMIB,A2058,4.509180454
METFORMIN,BORTEZOMIB,A2058,-3.306632046
METFORMIN,BORTEZOMIB,A2058,-7.826194546
METFORMIN,DASATINIB,A2058,-5.369038623
METFORMIN,DASATINIB,A2058,-0.033601123
METFORMIN,DASATINIB,A2058,-6.111038623
METFORMIN,DASATINIB,A2058,-0.382226123
METFORMIN,DINACICLIB,A2058,-61.71761854
METFORMIN,DINACICLIB,A2058,-49.59030604
METFORMIN,DINACICLIB,A2058,-48.50330604
METFORMIN,DINACICLIB,A2058,-63.74518104
METFORMIN,ERLOTINIB,A2058,-86.94793719
METFORMIN,ERLOTINIB,A2058,-81.23031219
METFORMIN,ERLOTINIB,A2058,-84.13218719
METFORMIN,ERLOTINIB,A2058,-85.63162469
METFORMIN,GELDANAMYCIN,A2058,-21.13413343
METFORMIN,GELDANAMYCIN,A2058,-32.78044593
METFORMIN,GELDANAMYCIN,A2058,-27.62713343
METFORMIN,GELDANAMYCIN,A2058,-31.84657093
METFORMIN,L778123,A2058,-4.581373562
