drug_row,drug_col,cell_line_name,synergy_zip
DEXAMETHASONE,SUNITINIB,A2058,16.0432248
DEXAMETHASONE,SUNITINIB,A2058,18.68109381
DEXAMETHASONE,SUNITINIB,A2058,20.34205602
DEXAMETHASONE,SUNITINIB,A2058,12.67758357
DEXAMETHASONE,TEMOZOLOMIDE,A2058,7.422040305
DEXAMETHASONE,TEMOZOLOMIDE,A2058,2.075234955
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-0.283491896
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-1.482424468
DEXAMETHASONE,ZOLINZA,A2058,9.153507494
DEXAMETHASONE,ZOLINZA,A2058,7.456273901
DEXAMETHASONE,ZOLINZA,A2058,6.027199829
DEXAMETHASONE,ZOLINZA,A2058,15.65064695
DINACICLIB,MK-8776,A2058,-2.165965216
DINACICLIB,MK-8776,A2058,-1.009831534
DINACICLIB,MK-8776,A2058,-1.359809359
DINACICLIB,MK-8776,A2058,-0.663252665
DOXORUBICIN,ABT-888,A2058,-0.905077613
DOXORUBICIN,ABT-888,A2058,1.684852558
DOXORUBICIN,ABT-888,A2058,1.648334012
DOXORUBICIN,ABT-888,A2058,-1.419956848
DOXORUBICIN,AZD1775,A2058,2.44260841
DOXORUBICIN,AZD1775,A2058,3.345422203
DOXORUBICIN,AZD1775,A2058,3.213193775
DOXORUBICIN,AZD1775,A2058,3.406094916
DOXORUBICIN,BEZ-235,A2058,-0.393703646
DOXORUBICIN,BEZ-235,A2058,-2.685736032
DOXORUBICIN,BEZ-235,A2058,-2.050169978
DOXORUBICIN,BEZ-235,A2058,-1.836496236
DOXORUBICIN,BORTEZOMIB,A2058,0.707740732
DOXORUBICIN,BORTEZOMIB,A2058,-2.123912677
DOXORUBICIN,BORTEZOMIB,A2058,1.047982339
DOXORUBICIN,BORTEZOMIB,A2058,0.033372193
DOXORUBICIN,DASATINIB,A2058,0.888594915
DOXORUBICIN,DASATINIB,A2058,2.011112146
DOXORUBICIN,DASATINIB,A2058,1.439782421
DOXORUBICIN,DASATINIB,A2058,2.259906883
DOXORUBICIN,DINACICLIB,A2058,-0.234769753
DOXORUBICIN,DINACICLIB,A2058,1.908252055
DOXORUBICIN,DINACICLIB,A2058,0.086333293
DOXORUBICIN,DINACICLIB,A2058,-0.341607481
DOXORUBICIN,ERLOTINIB,A2058,1.42527708
DOXORUBICIN,ERLOTINIB,A2058,0.1122382
DOXORUBICIN,ERLOTINIB,A2058,-0.780975031
DOXORUBICIN,ERLOTINIB,A2058,0.479774108
DOXORUBICIN,GELDANAMYCIN,A2058,1.044853756
DOXORUBICIN,GELDANAMYCIN,A2058,2.141274915
DOXORUBICIN,GELDANAMYCIN,A2058,2.160058517
DOXORUBICIN,GELDANAMYCIN,A2058,-1.527820055
DOXORUBICIN,L778123,A2058,5.616286831
DOXORUBICIN,L778123,A2058,3.512585258
DOXORUBICIN,L778123,A2058,3.932226953
DOXORUBICIN,L778123,A2058,3.66397375
DOXORUBICIN,LAPATINIB,A2058,3.68432973
DOXORUBICIN,LAPATINIB,A2058,4.241613333
DOXORUBICIN,LAPATINIB,A2058,2.532747895
DOXORUBICIN,LAPATINIB,A2058,2.011348647
DOXORUBICIN,MK-2206,A2058,-0.697678589
DOXORUBICIN,MK-2206,A2058,1.280019762
DOXORUBICIN,MK-2206,A2058,0.448848577
DOXORUBICIN,MK-2206,A2058,0.163806063
DOXORUBICIN,MK-4827,A2058,-4.228942292
DOXORUBICIN,MK-4827,A2058,-5.29261071
DOXORUBICIN,MK-4827,A2058,-4.918078516
DOXORUBICIN,MK-4827,A2058,-4.919159828
DOXORUBICIN,MK-5108,A2058,-0.944971284
DOXORUBICIN,MK-5108,A2058,-3.622847679
DOXORUBICIN,MK-5108,A2058,-2.155679307
DOXORUBICIN,MK-5108,A2058,-2.728625784
DOXORUBICIN,MK-8669,A2058,-2.665051587
DOXORUBICIN,MK-8669,A2058,0.422899717
DOXORUBICIN,MK-8669,A2058,-0.881088206
DOXORUBICIN,MK-8669,A2058,-1.322331569
DOXORUBICIN,MK-8776,A2058,-1.763899712
DOXORUBICIN,MK-8776,A2058,3.124009045
DOXORUBICIN,MK-8776,A2058,4.231051533
DOXORUBICIN,MK-8776,A2058,2.92144964
DOXORUBICIN,PD325901,A2058,4.302811777
DOXORUBICIN,PD325901,A2058,3.737076222
DOXORUBICIN,PD325901,A2058,3.39624703
DOXORUBICIN,PD325901,A2058,3.206572893
DOXORUBICIN,SORAFENIB,A2058,-0.663313673
DOXORUBICIN,SORAFENIB,A2058,-1.437174982
DOXORUBICIN,SORAFENIB,A2058,-0.317573232
DOXORUBICIN,SORAFENIB,A2058,-1.287786959
DOXORUBICIN,SUNITINIB,A2058,-0.503193788
DOXORUBICIN,SUNITINIB,A2058,-1.365195745
DOXORUBICIN,SUNITINIB,A2058,-0.162201424
DOXORUBICIN,SUNITINIB,A2058,-2.466939433
DOXORUBICIN,TEMOZOLOMIDE,A2058,-2.919791086
DOXORUBICIN,TEMOZOLOMIDE,A2058,-3.365081938
DOXORUBICIN,TEMOZOLOMIDE,A2058,-4.570653483
DOXORUBICIN,TEMOZOLOMIDE,A2058,-3.168478408
DOXORUBICIN,ZOLINZA,A2058,1.906528248
DOXORUBICIN,ZOLINZA,A2058,2.757293628
DOXORUBICIN,ZOLINZA,A2058,2.782033888
DOXORUBICIN,ZOLINZA,A2058,-0.44852151
ERLOTINIB,ABT-888,A2058,-3.878979347
ERLOTINIB,ABT-888,A2058,-0.997916989
ERLOTINIB,ABT-888,A2058,-1.634109632
ERLOTINIB,ABT-888,A2058,-2.562289243
ERLOTINIB,BEZ-235,A2058,8.282231936
ERLOTINIB,BEZ-235,A2058,4.028103752
ERLOTINIB,BEZ-235,A2058,8.695184916
ERLOTINIB,BEZ-235,A2058,7.083278714
ERLOTINIB,BORTEZOMIB,A2058,-2.033667545
ERLOTINIB,BORTEZOMIB,A2058,-2.61437491
ERLOTINIB,BORTEZOMIB,A2058,-1.992935108
ERLOTINIB,BORTEZOMIB,A2058,1.853512911
ERLOTINIB,DASATINIB,A2058,1.311107153
ERLOTINIB,DASATINIB,A2058,7.965463371
ERLOTINIB,DASATINIB,A2058,8.29284664
ERLOTINIB,DASATINIB,A2058,2.771316586
ERLOTINIB,DINACICLIB,A2058,0.602513655
ERLOTINIB,DINACICLIB,A2058,2.53174458
ERLOTINIB,DINACICLIB,A2058,2.631483207
ERLOTINIB,DINACICLIB,A2058,1.600645963
ERLOTINIB,GELDANAMYCIN,A2058,7.186362659
ERLOTINIB,GELDANAMYCIN,A2058,4.474384593
ERLOTINIB,GELDANAMYCIN,A2058,5.869528694
ERLOTINIB,GELDANAMYCIN,A2058,7.102899297
ERLOTINIB,MK-8669,A2058,21.11404295
ERLOTINIB,MK-8669,A2058,4.933943191
ERLOTINIB,MK-8669,A2058,20.05074654
ERLOTINIB,MK-8669,A2058,26.230554
ERLOTINIB,MK-8776,A2058,4.183580553
ERLOTINIB,MK-8776,A2058,5.439215583
ERLOTINIB,MK-8776,A2058,3.152979156
ERLOTINIB,MK-8776,A2058,3.726039109
ERLOTINIB,OXALIPLATIN,A2058,-0.500038469
ERLOTINIB,OXALIPLATIN,A2058,-1.002327148
ERLOTINIB,OXALIPLATIN,A2058,0.053475878
ERLOTINIB,OXALIPLATIN,A2058,-7.001457717
ERLOTINIB,PD325901,A2058,3.369795558
ERLOTINIB,PD325901,A2058,2.964782085
ERLOTINIB,PD325901,A2058,-0.473181132
ERLOTINIB,PD325901,A2058,0.191971356
ERLOTINIB,SN-38,A2058,3.849278279
ERLOTINIB,SN-38,A2058,4.710239614
ERLOTINIB,SN-38,A2058,14.47205921
ERLOTINIB,SN-38,A2058,2.918181135
ERLOTINIB,SORAFENIB,A2058,4.627378378
ERLOTINIB,SORAFENIB,A2058,5.540039949
ERLOTINIB,SORAFENIB,A2058,6.968856925
ERLOTINIB,SORAFENIB,A2058,16.64454715
ERLOTINIB,TOPOTECAN,A2058,10.78180577
ERLOTINIB,TOPOTECAN,A2058,26.11966075
ERLOTINIB,TOPOTECAN,A2058,9.641799283
ERLOTINIB,TOPOTECAN,A2058,8.420229946
ETOPOSIDE,ABT-888,A2058,3.769299971
ETOPOSIDE,ABT-888,A2058,1.961081728
ETOPOSIDE,ABT-888,A2058,4.303291363
ETOPOSIDE,ABT-888,A2058,6.070378705
ETOPOSIDE,AZD1775,A2058,9.985394699
ETOPOSIDE,AZD1775,A2058,9.586128374
ETOPOSIDE,AZD1775,A2058,9.702653179
ETOPOSIDE,AZD1775,A2058,10.47575725
ETOPOSIDE,BEZ-235,A2058,2.173428798
ETOPOSIDE,BEZ-235,A2058,1.12175056
ETOPOSIDE,BEZ-235,A2058,1.248204813
ETOPOSIDE,BEZ-235,A2058,1.024385084
ETOPOSIDE,BORTEZOMIB,A2058,0.898116192
ETOPOSIDE,BORTEZOMIB,A2058,8.171843624
ETOPOSIDE,BORTEZOMIB,A2058,4.131967205
ETOPOSIDE,BORTEZOMIB,A2058,2.604998146
ETOPOSIDE,DASATINIB,A2058,-1.117570811
ETOPOSIDE,DASATINIB,A2058,0.997075781
ETOPOSIDE,DASATINIB,A2058,-1.954460039
ETOPOSIDE,DASATINIB,A2058,1.401939289
ETOPOSIDE,DINACICLIB,A2058,5.683459551
ETOPOSIDE,DINACICLIB,A2058,2.196470941
ETOPOSIDE,DINACICLIB,A2058,2.382142718
ETOPOSIDE,DINACICLIB,A2058,3.689897484
ETOPOSIDE,ERLOTINIB,A2058,1.342823397
ETOPOSIDE,ERLOTINIB,A2058,4.01683945
ETOPOSIDE,ERLOTINIB,A2058,3.72357282
ETOPOSIDE,ERLOTINIB,A2058,1.076779862
ETOPOSIDE,GELDANAMYCIN,A2058,8.349289339
ETOPOSIDE,GELDANAMYCIN,A2058,8.768088477
ETOPOSIDE,GELDANAMYCIN,A2058,10.42320419
ETOPOSIDE,GELDANAMYCIN,A2058,10.5812636
ETOPOSIDE,LAPATINIB,A2058,3.092609672
ETOPOSIDE,LAPATINIB,A2058,4.212908739
ETOPOSIDE,LAPATINIB,A2058,2.987443145
ETOPOSIDE,LAPATINIB,A2058,4.100284988
ETOPOSIDE,MK-2206,A2058,6.458413774
ETOPOSIDE,MK-2206,A2058,4.658431394
ETOPOSIDE,MK-2206,A2058,9.265085128
ETOPOSIDE,MK-2206,A2058,8.733502313
ETOPOSIDE,MK-4827,A2058,0.87108091
ETOPOSIDE,MK-4827,A2058,-0.815956005
ETOPOSIDE,MK-4827,A2058,1.816797686
ETOPOSIDE,MK-4827,A2058,-0.399941511
ETOPOSIDE,MK-5108,A2058,6.913925317
ETOPOSIDE,MK-5108,A2058,2.219103388
ETOPOSIDE,MK-5108,A2058,3.374014885
ETOPOSIDE,MK-5108,A2058,11.49088146
ETOPOSIDE,MK-8669,A2058,3.303973402
ETOPOSIDE,MK-8669,A2058,-3.91814879
ETOPOSIDE,MK-8669,A2058,4.083970911
ETOPOSIDE,MK-8669,A2058,-1.392304012
ETOPOSIDE,MK-8776,A2058,10.61656528
ETOPOSIDE,MK-8776,A2058,8.524420937
ETOPOSIDE,MK-8776,A2058,11.00643325
ETOPOSIDE,MK-8776,A2058,10.00677473
ETOPOSIDE,PD325901,A2058,3.808500439
ETOPOSIDE,PD325901,A2058,2.796427832
ETOPOSIDE,PD325901,A2058,7.036961001
ETOPOSIDE,PD325901,A2058,3.543716424
ETOPOSIDE,SORAFENIB,A2058,2.367655899
ETOPOSIDE,SORAFENIB,A2058,3.514504831
ETOPOSIDE,SORAFENIB,A2058,3.88370946
ETOPOSIDE,SORAFENIB,A2058,5.111432577
ETOPOSIDE,SUNITINIB,A2058,4.105657548
ETOPOSIDE,SUNITINIB,A2058,3.084557404
ETOPOSIDE,SUNITINIB,A2058,2.352966721
ETOPOSIDE,SUNITINIB,A2058,4.333473055
ETOPOSIDE,TEMOZOLOMIDE,A2058,3.635450079
ETOPOSIDE,TEMOZOLOMIDE,A2058,3.133225629
ETOPOSIDE,TEMOZOLOMIDE,A2058,2.361819732
ETOPOSIDE,TEMOZOLOMIDE,A2058,2.105471191
ETOPOSIDE,ZOLINZA,A2058,9.647157991
ETOPOSIDE,ZOLINZA,A2058,5.556065326
ETOPOSIDE,ZOLINZA,A2058,5.67184862
ETOPOSIDE,ZOLINZA,A2058,7.247256084
GELDANAMYCIN,BEZ-235,A2058,6.690887643
GELDANAMYCIN,BEZ-235,A2058,7.278251538
GELDANAMYCIN,BEZ-235,A2058,7.528640796
GELDANAMYCIN,BEZ-235,A2058,5.959799331
GELDANAMYCIN,DINACICLIB,A2058,9.699101338
GELDANAMYCIN,DINACICLIB,A2058,4.773528574
GELDANAMYCIN,DINACICLIB,A2058,8.130400694
GELDANAMYCIN,DINACICLIB,A2058,6.908448612
GELDANAMYCIN,MK-8776,A2058,18.99328221
GELDANAMYCIN,MK-8776,A2058,12.07683019
GELDANAMYCIN,MK-8776,A2058,11.7933461
GELDANAMYCIN,MK-8776,A2058,12.92684028
GELDANAMYCIN,OXALIPLATIN,A2058,11.35436642
GELDANAMYCIN,OXALIPLATIN,A2058,10.55564204
GELDANAMYCIN,OXALIPLATIN,A2058,11.90942821
GELDANAMYCIN,OXALIPLATIN,A2058,11.1407008
GELDANAMYCIN,SN-38,A2058,10.90034891
GELDANAMYCIN,SN-38,A2058,8.897929682
GELDANAMYCIN,SN-38,A2058,16.44587235
GELDANAMYCIN,SN-38,A2058,11.95627872
GELDANAMYCIN,SORAFENIB,A2058,12.46976052
GELDANAMYCIN,SORAFENIB,A2058,28.47852202
GELDANAMYCIN,SORAFENIB,A2058,16.76786037
GELDANAMYCIN,SORAFENIB,A2058,9.109117323
GELDANAMYCIN,TOPOTECAN,A2058,7.978734572
GELDANAMYCIN,TOPOTECAN,A2058,6.959402411
GELDANAMYCIN,TOPOTECAN,A2058,7.793557683
GELDANAMYCIN,TOPOTECAN,A2058,7.272519971
GEMCITABINE,ABT-888,A2058,9.268620967
GEMCITABINE,ABT-888,A2058,4.558681924
GEMCITABINE,ABT-888,A2058,7.301806768
GEMCITABINE,ABT-888,A2058,1.184861608
GEMCITABINE,AZD1775,A2058,32.23945377
GEMCITABINE,AZD1775,A2058,26.38447268
GEMCITABINE,AZD1775,A2058,31.06119859
GEMCITABINE,AZD1775,A2058,27.75489284
GEMCITABINE,BEZ-235,A2058,5.718240802
GEMCITABINE,BEZ-235,A2058,7.529098324
GEMCITABINE,BEZ-235,A2058,14.10029915
GEMCITABINE,BEZ-235,A2058,8.819055037
GEMCITABINE,BORTEZOMIB,A2058,23.21128117
GEMCITABINE,BORTEZOMIB,A2058,5.862584492
GEMCITABINE,BORTEZOMIB,A2058,3.729532568
GEMCITABINE,BORTEZOMIB,A2058,7.560604242
GEMCITABINE,DASATINIB,A2058,1.016153806
GEMCITABINE,DASATINIB,A2058,1.96249944
GEMCITABINE,DASATINIB,A2058,7.221788328
GEMCITABINE,DASATINIB,A2058,0.671388423
GEMCITABINE,DINACICLIB,A2058,10.78324977
GEMCITABINE,DINACICLIB,A2058,6.062477828
GEMCITABINE,DINACICLIB,A2058,7.177371589
GEMCITABINE,DINACICLIB,A2058,11.08537007
GEMCITABINE,ERLOTINIB,A2058,7.354268736
GEMCITABINE,ERLOTINIB,A2058,-0.306265306
GEMCITABINE,ERLOTINIB,A2058,22.85668803
GEMCITABINE,ERLOTINIB,A2058,5.455828295
GEMCITABINE,GELDANAMYCIN,A2058,11.9868204
GEMCITABINE,GELDANAMYCIN,A2058,8.189961182
GEMCITABINE,GELDANAMYCIN,A2058,10.72536816
GEMCITABINE,GELDANAMYCIN,A2058,8.597047428
GEMCITABINE,LAPATINIB,A2058,1.450299655
GEMCITABINE,LAPATINIB,A2058,1.254251188
GEMCITABINE,LAPATINIB,A2058,5.486622506
GEMCITABINE,LAPATINIB,A2058,15.77876996
GEMCITABINE,MK-2206,A2058,14.05484027
GEMCITABINE,MK-2206,A2058,7.67939003
GEMCITABINE,MK-2206,A2058,20.21053147
GEMCITABINE,MK-2206,A2058,9.968853079
GEMCITABINE,MK-4827,A2058,-0.945920607
GEMCITABINE,MK-4827,A2058,-1.359582903
GEMCITABINE,MK-4827,A2058,-1.251961537
GEMCITABINE,MK-4827,A2058,-0.091879289
GEMCITABINE,MK-5108,A2058,14.17163326
GEMCITABINE,MK-5108,A2058,8.47408138
GEMCITABINE,MK-5108,A2058,15.69570009
GEMCITABINE,MK-5108,A2058,19.17524273
GEMCITABINE,MK-8669,A2058,12.88626155
GEMCITABINE,MK-8669,A2058,5.89841736
GEMCITABINE,MK-8669,A2058,11.18390737
GEMCITABINE,MK-8669,A2058,5.397064953
GEMCITABINE,MK-8776,A2058,35.73712798
GEMCITABINE,MK-8776,A2058,34.96373837
GEMCITABINE,MK-8776,A2058,36.68056627
GEMCITABINE,MK-8776,A2058,36.3262892
GEMCITABINE,PD325901,A2058,3.506828911
GEMCITABINE,PD325901,A2058,5.846746564
GEMCITABINE,PD325901,A2058,11.97319609
GEMCITABINE,PD325901,A2058,4.290660512
GEMCITABINE,SORAFENIB,A2058,10.66548058
GEMCITABINE,SORAFENIB,A2058,-1.931640032
GEMCITABINE,SORAFENIB,A2058,0.517617946
GEMCITABINE,SORAFENIB,A2058,3.131984333
GEMCITABINE,SUNITINIB,A2058,7.025947806
GEMCITABINE,SUNITINIB,A2058,8.667619912
GEMCITABINE,SUNITINIB,A2058,8.405311986
GEMCITABINE,SUNITINIB,A2058,9.042031718
GEMCITABINE,TEMOZOLOMIDE,A2058,8.878161489
GEMCITABINE,TEMOZOLOMIDE,A2058,-1.589592228
GEMCITABINE,TEMOZOLOMIDE,A2058,-1.768890373
GEMCITABINE,TEMOZOLOMIDE,A2058,14.77960215
L778123,ABT-888,A2058,2.833195731
L778123,ABT-888,A2058,-2.049896828
L778123,ABT-888,A2058,-4.366467305
L778123,ABT-888,A2058,1.125196742
L778123,AZD1775,A2058,14.9013569
L778123,AZD1775,A2058,16.10346203
L778123,AZD1775,A2058,12.35394467
L778123,AZD1775,A2058,16.78473177
L778123,BEZ-235,A2058,5.920002954
L778123,BEZ-235,A2058,10.63257981
L778123,BEZ-235,A2058,11.83235844
L778123,BEZ-235,A2058,14.15158327
L778123,BORTEZOMIB,A2058,3.677728542
L778123,BORTEZOMIB,A2058,0.187209585
L778123,BORTEZOMIB,A2058,-0.222501447
L778123,BORTEZOMIB,A2058,5.453160602
L778123,DASATINIB,A2058,9.226678533
L778123,DASATINIB,A2058,3.731315148
L778123,DASATINIB,A2058,7.350039107
L778123,DASATINIB,A2058,7.490952984
L778123,DINACICLIB,A2058,6.45829123
L778123,DINACICLIB,A2058,12.81820454
L778123,DINACICLIB,A2058,4.363206107
L778123,DINACICLIB,A2058,5.440412422
L778123,ERLOTINIB,A2058,5.135213731
L778123,ERLOTINIB,A2058,2.519223439
L778123,ERLOTINIB,A2058,1.279353707
L778123,ERLOTINIB,A2058,5.687420452
L778123,ETOPOSIDE,A2058,8.408338494
L778123,ETOPOSIDE,A2058,9.017506128
L778123,ETOPOSIDE,A2058,11.54689612
L778123,ETOPOSIDE,A2058,8.282729491
L778123,GELDANAMYCIN,A2058,14.06754533
L778123,GELDANAMYCIN,A2058,12.82832261
L778123,GELDANAMYCIN,A2058,13.39319933
L778123,GELDANAMYCIN,A2058,14.9030543
L778123,GEMCITABINE,A2058,15.79252739
L778123,GEMCITABINE,A2058,15.28078167
L778123,GEMCITABINE,A2058,6.085080727
L778123,GEMCITABINE,A2058,6.873778556
L778123,LAPATINIB,A2058,3.479922506
L778123,LAPATINIB,A2058,17.43525986
L778123,LAPATINIB,A2058,8.339633381
L778123,LAPATINIB,A2058,7.623078235
L778123,MK-2206,A2058,5.894481826
L778123,MK-2206,A2058,12.53705855
L778123,MK-2206,A2058,13.42329782
L778123,MK-2206,A2058,3.447067632
L778123,MK-4827,A2058,11.55640727
L778123,MK-4827,A2058,12.09925407
L778123,MK-4827,A2058,7.812424601
L778123,MK-4827,A2058,10.82908489
L778123,MK-5108,A2058,18.04555754
L778123,MK-5108,A2058,17.84023203
L778123,MK-5108,A2058,18.36710332
L778123,MK-5108,A2058,18.34613734
L778123,MK-8669,A2058,18.77954318
L778123,MK-8669,A2058,33.55373005
L778123,MK-8669,A2058,23.91167343
L778123,MK-8669,A2058,25.28956981
L778123,MK-8776,A2058,11.70786137
L778123,MK-8776,A2058,8.963867143
L778123,MK-8776,A2058,15.84884908
L778123,MK-8776,A2058,11.36774695
L778123,OXALIPLATIN,A2058,-4.363111394
L778123,OXALIPLATIN,A2058,-8.03897003
L778123,OXALIPLATIN,A2058,-1.3115349
L778123,OXALIPLATIN,A2058,4.787927122
L778123,PD325901,A2058,5.900119099
L778123,PD325901,A2058,-0.279803496
L778123,PD325901,A2058,3.440257657
L778123,PD325901,A2058,1.069309071
L778123,SN-38,A2058,48.40938438
L778123,SN-38,A2058,25.30547634
L778123,SN-38,A2058,32.69287378
L778123,SN-38,A2058,14.90704383
L778123,SORAFENIB,A2058,8.880224445
L778123,SORAFENIB,A2058,44.4167564
L778123,SORAFENIB,A2058,34.88593033
L778123,SORAFENIB,A2058,32.36925121
L778123,SUNITINIB,A2058,14.71336328
L778123,SUNITINIB,A2058,27.42003472
L778123,SUNITINIB,A2058,25.55126965
L778123,SUNITINIB,A2058,22.57594139
L778123,TEMOZOLOMIDE,A2058,14.08744629
L778123,TEMOZOLOMIDE,A2058,8.984941081
L778123,TEMOZOLOMIDE,A2058,14.02469707
L778123,TEMOZOLOMIDE,A2058,16.94524813
L778123,TOPOTECAN,A2058,25.20337185
L778123,TOPOTECAN,A2058,20.72625179
L778123,TOPOTECAN,A2058,19.49205688
L778123,TOPOTECAN,A2058,21.67570626
L778123,VINORELBINE,A2058,9.876496919
L778123,VINORELBINE,A2058,7.886879305
L778123,VINORELBINE,A2058,8.719640424
L778123,VINORELBINE,A2058,8.273318308
L778123,ZOLINZA,A2058,13.82849696
L778123,ZOLINZA,A2058,5.485115079
L778123,ZOLINZA,A2058,15.29700546
L778123,ZOLINZA,A2058,19.03306303
LAPATINIB,ABT-888,A2058,3.233476066
LAPATINIB,ABT-888,A2058,-0.409909337
LAPATINIB,ABT-888,A2058,-1.986910473
LAPATINIB,ABT-888,A2058,4.370647113
LAPATINIB,BEZ-235,A2058,5.805825015
LAPATINIB,BEZ-235,A2058,21.97476181
LAPATINIB,BEZ-235,A2058,6.183263602
LAPATINIB,BEZ-235,A2058,12.90039819
LAPATINIB,BORTEZOMIB,A2058,-0.416708294
LAPATINIB,BORTEZOMIB,A2058,3.65190548
LAPATINIB,BORTEZOMIB,A2058,1.86968506
LAPATINIB,BORTEZOMIB,A2058,1.993675255
LAPATINIB,DASATINIB,A2058,-1.049076971
LAPATINIB,DASATINIB,A2058,14.6709397
LAPATINIB,DASATINIB,A2058,3.10863012
LAPATINIB,DASATINIB,A2058,11.67056399
LAPATINIB,DINACICLIB,A2058,8.077047147
LAPATINIB,DINACICLIB,A2058,3.469421918
LAPATINIB,DINACICLIB,A2058,12.37292163
LAPATINIB,DINACICLIB,A2058,6.44731134
LAPATINIB,ERLOTINIB,A2058,5.130635045
LAPATINIB,ERLOTINIB,A2058,-2.013458672
LAPATINIB,ERLOTINIB,A2058,-1.546793665
LAPATINIB,ERLOTINIB,A2058,18.85549958
LAPATINIB,GELDANAMYCIN,A2058,9.066622846
LAPATINIB,GELDANAMYCIN,A2058,10.55084234
LAPATINIB,GELDANAMYCIN,A2058,10.2385343
LAPATINIB,GELDANAMYCIN,A2058,9.635643322
LAPATINIB,MK-2206,A2058,11.18702159
LAPATINIB,MK-2206,A2058,2.592029084
LAPATINIB,MK-2206,A2058,1.196289096
LAPATINIB,MK-2206,A2058,7.467921504
LAPATINIB,MK-4827,A2058,6.32364368
LAPATINIB,MK-4827,A2058,5.363994426
LAPATINIB,MK-4827,A2058,3.014056099
LAPATINIB,MK-4827,A2058,4.42171383
LAPATINIB,MK-5108,A2058,13.31587354
LAPATINIB,MK-5108,A2058,-0.05090789
LAPATINIB,MK-5108,A2058,0.113915943
LAPATINIB,MK-5108,A2058,2.402034268
LAPATINIB,MK-8669,A2058,8.836777308
LAPATINIB,MK-8669,A2058,6.023155108
LAPATINIB,MK-8669,A2058,-0.810384969
LAPATINIB,MK-8669,A2058,-1.626781962
LAPATINIB,MK-8776,A2058,5.382177184
LAPATINIB,MK-8776,A2058,3.267847001
LAPATINIB,MK-8776,A2058,5.742363184
LAPATINIB,MK-8776,A2058,7.011770009
LAPATINIB,OXALIPLATIN,A2058,11.29626246
LAPATINIB,OXALIPLATIN,A2058,15.55558598
LAPATINIB,OXALIPLATIN,A2058,-6.152847852
LAPATINIB,OXALIPLATIN,A2058,-5.102782417
LAPATINIB,PD325901,A2058,67.34100388
LAPATINIB,PD325901,A2058,15.55916742
LAPATINIB,PD325901,A2058,14.01409967
LAPATINIB,PD325901,A2058,5.568995044
LAPATINIB,SN-38,A2058,10.11230158
LAPATINIB,SN-38,A2058,11.40639579
LAPATINIB,SN-38,A2058,10.27579664
LAPATINIB,SN-38,A2058,7.981061897
LAPATINIB,SORAFENIB,A2058,16.07898981
LAPATINIB,SORAFENIB,A2058,15.2932849
LAPATINIB,SORAFENIB,A2058,20.12527518
LAPATINIB,SORAFENIB,A2058,30.82118475
LAPATINIB,TOPOTECAN,A2058,10.80419387
LAPATINIB,TOPOTECAN,A2058,13.94030977
LAPATINIB,TOPOTECAN,A2058,6.72695634
LAPATINIB,TOPOTECAN,A2058,10.21800031
METFORMIN,ABT-888,A2058,40.33354847
METFORMIN,ABT-888,A2058,5.905488522
METFORMIN,ABT-888,A2058,4.123609686
METFORMIN,ABT-888,A2058,2.728693317
METFORMIN,AZD1775,A2058,14.36104733
METFORMIN,AZD1775,A2058,6.784782177
METFORMIN,AZD1775,A2058,6.999808588
METFORMIN,AZD1775,A2058,3.168957629
METFORMIN,BEZ-235,A2058,15.02640863
METFORMIN,BEZ-235,A2058,23.06606606
METFORMIN,BEZ-235,A2058,16.80309939
METFORMIN,BEZ-235,A2058,11.2230541
METFORMIN,BORTEZOMIB,A2058,-0.501048043
METFORMIN,BORTEZOMIB,A2058,8.780794752
METFORMIN,BORTEZOMIB,A2058,4.190490097
METFORMIN,BORTEZOMIB,A2058,-1.857267869
METFORMIN,DASATINIB,A2058,-2.133743936
METFORMIN,DASATINIB,A2058,-1.025787544
METFORMIN,DASATINIB,A2058,-2.302280798
METFORMIN,DASATINIB,A2058,3.348682349
METFORMIN,DINACICLIB,A2058,2.030986252
METFORMIN,DINACICLIB,A2058,10.36438251
METFORMIN,DINACICLIB,A2058,12.41250016
METFORMIN,DINACICLIB,A2058,-0.516091158
METFORMIN,ERLOTINIB,A2058,-5.402250464
METFORMIN,ERLOTINIB,A2058,6.352790476
METFORMIN,ERLOTINIB,A2058,0.618097566
METFORMIN,ERLOTINIB,A2058,-3.234602239
METFORMIN,GELDANAMYCIN,A2058,17.06139828
METFORMIN,GELDANAMYCIN,A2058,7.071662564
METFORMIN,GELDANAMYCIN,A2058,12.22247749
METFORMIN,GELDANAMYCIN,A2058,7.616187323
METFORMIN,L778123,A2058,23.68027291
METFORMIN,L778123,A2058,7.574402329
METFORMIN,L778123,A2058,2.662533611
METFORMIN,L778123,A2058,0.153247874
METFORMIN,LAPATINIB,A2058,-1.938245174
METFORMIN,LAPATINIB,A2058,15.04140989
METFORMIN,LAPATINIB,A2058,3.801364003
METFORMIN,LAPATINIB,A2058,0.981639151
METFORMIN,MK-2206,A2058,20.98672034
METFORMIN,MK-2206,A2058,8.378691049
METFORMIN,MK-2206,A2058,4.525167332
METFORMIN,MK-2206,A2058,-2.609427924
METFORMIN,MK-4827,A2058,6.034018208
METFORMIN,MK-4827,A2058,3.813907857
