drug_row,drug_col,cell_line_name,synergy_hsa
DEXAMETHASONE,SUNITINIB,A2058,8.536378969
DEXAMETHASONE,SUNITINIB,A2058,12.63906647
DEXAMETHASONE,SUNITINIB,A2058,14.27262897
DEXAMETHASONE,SUNITINIB,A2058,7.310253969
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-3.754960781
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-10.21258578
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-14.41596078
DEXAMETHASONE,TEMOZOLOMIDE,A2058,-16.91658578
DEXAMETHASONE,ZOLINZA,A2058,-0.523181281
DEXAMETHASONE,ZOLINZA,A2058,-4.354681281
DEXAMETHASONE,ZOLINZA,A2058,-3.066743781
DEXAMETHASONE,ZOLINZA,A2058,7.982443719
DINACICLIB,MK-8776,A2058,1.980030076
DINACICLIB,MK-8776,A2058,3.483842576
DINACICLIB,MK-8776,A2058,0.497405076
DINACICLIB,MK-8776,A2058,5.184217576
DOXORUBICIN,ABT-888,A2058,-2.721917893
DOXORUBICIN,ABT-888,A2058,-1.038667893
DOXORUBICIN,ABT-888,A2058,-0.779917893
DOXORUBICIN,ABT-888,A2058,-3.600667893
DOXORUBICIN,AZD1775,A2058,4.364641774
DOXORUBICIN,AZD1775,A2058,6.299266774
DOXORUBICIN,AZD1775,A2058,5.594891774
DOXORUBICIN,AZD1775,A2058,5.424329274
DOXORUBICIN,BEZ-235,A2058,2.876769607
DOXORUBICIN,BEZ-235,A2058,0.629394607
DOXORUBICIN,BEZ-235,A2058,1.815582107
DOXORUBICIN,BEZ-235,A2058,1.045582107
DOXORUBICIN,BORTEZOMIB,A2058,1.841758699
DOXORUBICIN,BORTEZOMIB,A2058,-3.359678801
DOXORUBICIN,BORTEZOMIB,A2058,2.279258699
DOXORUBICIN,BORTEZOMIB,A2058,0.758696199
DOXORUBICIN,DASATINIB,A2058,-0.307042893
DOXORUBICIN,DASATINIB,A2058,0.405894607
DOXORUBICIN,DASATINIB,A2058,1.721332107
DOXORUBICIN,DASATINIB,A2058,1.074707107
DOXORUBICIN,DINACICLIB,A2058,2.674474611
DOXORUBICIN,DINACICLIB,A2058,3.111224611
DOXORUBICIN,DINACICLIB,A2058,2.695599611
DOXORUBICIN,DINACICLIB,A2058,2.330349611
DOXORUBICIN,ERLOTINIB,A2058,1.149269607
DOXORUBICIN,ERLOTINIB,A2058,1.060582107
DOXORUBICIN,ERLOTINIB,A2058,-0.079542893
DOXORUBICIN,ERLOTINIB,A2058,1.628082107
DOXORUBICIN,GELDANAMYCIN,A2058,5.39969856
DOXORUBICIN,GELDANAMYCIN,A2058,5.80469856
DOXORUBICIN,GELDANAMYCIN,A2058,6.14963606
DOXORUBICIN,GELDANAMYCIN,A2058,1.00363606
DOXORUBICIN,L778123,A2058,4.541582107
DOXORUBICIN,L778123,A2058,3.866332107
DOXORUBICIN,L778123,A2058,4.492457107
DOXORUBICIN,L778123,A2058,4.079707107
DOXORUBICIN,LAPATINIB,A2058,2.901332107
DOXORUBICIN,LAPATINIB,A2058,2.497332107
DOXORUBICIN,LAPATINIB,A2058,2.443207107
DOXORUBICIN,LAPATINIB,A2058,1.431082107
DOXORUBICIN,MK-2206,A2058,-0.202730393
DOXORUBICIN,MK-2206,A2058,1.416207107
DOXORUBICIN,MK-2206,A2058,1.210269607
DOXORUBICIN,MK-2206,A2058,1.381832107
DOXORUBICIN,MK-4827,A2058,-0.269042893
DOXORUBICIN,MK-4827,A2058,-0.812730393
DOXORUBICIN,MK-4827,A2058,-0.754667893
DOXORUBICIN,MK-4827,A2058,-0.959855393
DOXORUBICIN,MK-5108,A2058,-2.829230393
DOXORUBICIN,MK-5108,A2058,-9.436292893
DOXORUBICIN,MK-5108,A2058,-1.495355393
DOXORUBICIN,MK-5108,A2058,-2.086042893
DOXORUBICIN,MK-8669,A2058,-5.890355393
DOXORUBICIN,MK-8669,A2058,-1.659730393
DOXORUBICIN,MK-8669,A2058,-0.173792893
DOXORUBICIN,MK-8669,A2058,-1.068355393
DOXORUBICIN,MK-8776,A2058,-5.558542893
DOXORUBICIN,MK-8776,A2058,0.400207107
DOXORUBICIN,MK-8776,A2058,3.919457107
DOXORUBICIN,MK-8776,A2058,2.926769607
DOXORUBICIN,PD325901,A2058,2.869707107
DOXORUBICIN,PD325901,A2058,1.782769607
DOXORUBICIN,PD325901,A2058,2.349019607
DOXORUBICIN,PD325901,A2058,2.907332107
DOXORUBICIN,SORAFENIB,A2058,0.676701774
DOXORUBICIN,SORAFENIB,A2058,-0.469235726
DOXORUBICIN,SORAFENIB,A2058,0.976701774
DOXORUBICIN,SORAFENIB,A2058,-0.323923226
DOXORUBICIN,SUNITINIB,A2058,1.748207107
DOXORUBICIN,SUNITINIB,A2058,0.977144607
DOXORUBICIN,SUNITINIB,A2058,2.707394607
DOXORUBICIN,SUNITINIB,A2058,-0.343792893
DOXORUBICIN,TEMOZOLOMIDE,A2058,0.082394607
DOXORUBICIN,TEMOZOLOMIDE,A2058,-0.354105393
DOXORUBICIN,TEMOZOLOMIDE,A2058,-2.301105393
DOXORUBICIN,TEMOZOLOMIDE,A2058,-0.717355393
DOXORUBICIN,ZOLINZA,A2058,3.731220524
DOXORUBICIN,ZOLINZA,A2058,4.510908024
DOXORUBICIN,ZOLINZA,A2058,3.049658024
DOXORUBICIN,ZOLINZA,A2058,0.691908024
ERLOTINIB,ABT-888,A2058,3.746923107
ERLOTINIB,ABT-888,A2058,4.376048107
ERLOTINIB,ABT-888,A2058,3.293923107
ERLOTINIB,ABT-888,A2058,0.265548107
ERLOTINIB,BEZ-235,A2058,11.08262282
ERLOTINIB,BEZ-235,A2058,9.477122818
ERLOTINIB,BEZ-235,A2058,11.14043532
ERLOTINIB,BEZ-235,A2058,9.916497818
ERLOTINIB,BORTEZOMIB,A2058,0.168588196
ERLOTINIB,BORTEZOMIB,A2058,-3.288536804
ERLOTINIB,BORTEZOMIB,A2058,-2.151349304
ERLOTINIB,BORTEZOMIB,A2058,2.105338196
ERLOTINIB,DASATINIB,A2058,8.474648989
ERLOTINIB,DASATINIB,A2058,11.78739899
ERLOTINIB,DASATINIB,A2058,14.91396149
ERLOTINIB,DASATINIB,A2058,13.02496149
ERLOTINIB,DINACICLIB,A2058,3.712859412
ERLOTINIB,DINACICLIB,A2058,7.226296912
ERLOTINIB,DINACICLIB,A2058,4.955984412
ERLOTINIB,DINACICLIB,A2058,6.611109412
ERLOTINIB,GELDANAMYCIN,A2058,9.550400318
ERLOTINIB,GELDANAMYCIN,A2058,8.994962818
ERLOTINIB,GELDANAMYCIN,A2058,8.379712818
ERLOTINIB,GELDANAMYCIN,A2058,8.689212818
ERLOTINIB,MK-8669,A2058,24.43030413
ERLOTINIB,MK-8669,A2058,14.22930413
ERLOTINIB,MK-8669,A2058,22.61336663
ERLOTINIB,MK-8669,A2058,29.48836663
ERLOTINIB,MK-8776,A2058,8.816266883
ERLOTINIB,MK-8776,A2058,10.57314188
ERLOTINIB,MK-8776,A2058,7.800204383
ERLOTINIB,MK-8776,A2058,11.28830243
ERLOTINIB,OXALIPLATIN,A2058,1.059118856
ERLOTINIB,OXALIPLATIN,A2058,2.139618856
ERLOTINIB,OXALIPLATIN,A2058,4.443556356
ERLOTINIB,OXALIPLATIN,A2058,-0.957568644
ERLOTINIB,PD325901,A2058,7.363545351
ERLOTINIB,PD325901,A2058,8.806232851
ERLOTINIB,PD325901,A2058,7.877295351
ERLOTINIB,PD325901,A2058,5.991045351
ERLOTINIB,SN-38,A2058,9.212735535
ERLOTINIB,SN-38,A2058,8.563610535
ERLOTINIB,SN-38,A2058,17.34698554
ERLOTINIB,SN-38,A2058,6.158798035
ERLOTINIB,SORAFENIB,A2058,5.683894093
ERLOTINIB,SORAFENIB,A2058,6.237331593
ERLOTINIB,SORAFENIB,A2058,6.907956593
ERLOTINIB,SORAFENIB,A2058,14.44058159
ERLOTINIB,TOPOTECAN,A2058,12.60644028
ERLOTINIB,TOPOTECAN,A2058,19.87300278
ERLOTINIB,TOPOTECAN,A2058,10.20062778
ERLOTINIB,TOPOTECAN,A2058,8.815940283
ETOPOSIDE,ABT-888,A2058,3.6059449
ETOPOSIDE,ABT-888,A2058,1.5045074
ETOPOSIDE,ABT-888,A2058,4.6858199
ETOPOSIDE,ABT-888,A2058,5.1294449
ETOPOSIDE,AZD1775,A2058,12.71449348
ETOPOSIDE,AZD1775,A2058,11.39336848
ETOPOSIDE,AZD1775,A2058,12.02230598
ETOPOSIDE,AZD1775,A2058,13.10849348
ETOPOSIDE,BEZ-235,A2058,4.858157852
ETOPOSIDE,BEZ-235,A2058,6.138220352
ETOPOSIDE,BEZ-235,A2058,5.002220352
ETOPOSIDE,BEZ-235,A2058,6.131595352
ETOPOSIDE,BORTEZOMIB,A2058,-2.014299591
ETOPOSIDE,BORTEZOMIB,A2058,5.925325409
ETOPOSIDE,BORTEZOMIB,A2058,3.432700409
ETOPOSIDE,BORTEZOMIB,A2058,2.579262909
ETOPOSIDE,DASATINIB,A2058,-0.32193663
ETOPOSIDE,DASATINIB,A2058,3.14462587
ETOPOSIDE,DASATINIB,A2058,3.24456337
ETOPOSIDE,DASATINIB,A2058,3.79543837
ETOPOSIDE,DINACICLIB,A2058,8.853826191
ETOPOSIDE,DINACICLIB,A2058,5.071638691
ETOPOSIDE,DINACICLIB,A2058,5.637138691
ETOPOSIDE,DINACICLIB,A2058,6.986513691
ETOPOSIDE,ERLOTINIB,A2058,0.878632933
ETOPOSIDE,ERLOTINIB,A2058,3.821132933
ETOPOSIDE,ERLOTINIB,A2058,6.276757933
ETOPOSIDE,ERLOTINIB,A2058,3.026945433
ETOPOSIDE,GELDANAMYCIN,A2058,12.71933519
ETOPOSIDE,GELDANAMYCIN,A2058,13.08789769
ETOPOSIDE,GELDANAMYCIN,A2058,13.53096019
ETOPOSIDE,GELDANAMYCIN,A2058,13.95983519
ETOPOSIDE,LAPATINIB,A2058,1.578268933
ETOPOSIDE,LAPATINIB,A2058,4.408581433
ETOPOSIDE,LAPATINIB,A2058,4.683393933
ETOPOSIDE,LAPATINIB,A2058,3.658706433
ETOPOSIDE,MK-2206,A2058,7.62526887
ETOPOSIDE,MK-2206,A2058,6.19920637
ETOPOSIDE,MK-2206,A2058,9.07501887
ETOPOSIDE,MK-2206,A2058,10.18395637
ETOPOSIDE,MK-4827,A2058,4.765355164
ETOPOSIDE,MK-4827,A2058,3.413480164
ETOPOSIDE,MK-4827,A2058,6.490042664
ETOPOSIDE,MK-4827,A2058,3.609542664
ETOPOSIDE,MK-5108,A2058,8.13485077
ETOPOSIDE,MK-5108,A2058,3.47085077
ETOPOSIDE,MK-5108,A2058,3.93047577
ETOPOSIDE,MK-5108,A2058,8.02291327
ETOPOSIDE,MK-8669,A2058,5.379910157
ETOPOSIDE,MK-8669,A2058,0.003785157
ETOPOSIDE,MK-8669,A2058,6.238160157
ETOPOSIDE,MK-8669,A2058,-0.168902343
ETOPOSIDE,MK-8776,A2058,14.67610356
ETOPOSIDE,MK-8776,A2058,13.11579106
ETOPOSIDE,MK-8776,A2058,15.13566606
ETOPOSIDE,MK-8776,A2058,14.28691606
ETOPOSIDE,PD325901,A2058,6.079590008
ETOPOSIDE,PD325901,A2058,6.233340008
ETOPOSIDE,PD325901,A2058,8.798465008
ETOPOSIDE,PD325901,A2058,6.405340008
ETOPOSIDE,SORAFENIB,A2058,1.933762161
ETOPOSIDE,SORAFENIB,A2058,3.676824661
ETOPOSIDE,SORAFENIB,A2058,4.903574661
ETOPOSIDE,SORAFENIB,A2058,4.661012161
ETOPOSIDE,SUNITINIB,A2058,7.293339513
ETOPOSIDE,SUNITINIB,A2058,7.521839513
ETOPOSIDE,SUNITINIB,A2058,6.133652013
ETOPOSIDE,SUNITINIB,A2058,7.370214513
ETOPOSIDE,TEMOZOLOMIDE,A2058,8.652067414
ETOPOSIDE,TEMOZOLOMIDE,A2058,8.173379914
ETOPOSIDE,TEMOZOLOMIDE,A2058,7.453254914
ETOPOSIDE,TEMOZOLOMIDE,A2058,6.876754914
ETOPOSIDE,ZOLINZA,A2058,11.07688848
ETOPOSIDE,ZOLINZA,A2058,6.074575984
ETOPOSIDE,ZOLINZA,A2058,6.629825984
ETOPOSIDE,ZOLINZA,A2058,8.519013484
GELDANAMYCIN,BEZ-235,A2058,11.7690166
GELDANAMYCIN,BEZ-235,A2058,12.0912041
GELDANAMYCIN,BEZ-235,A2058,13.2128916
GELDANAMYCIN,BEZ-235,A2058,11.3652041
GELDANAMYCIN,DINACICLIB,A2058,11.27918165
GELDANAMYCIN,DINACICLIB,A2058,6.393369153
GELDANAMYCIN,DINACICLIB,A2058,8.590180195
GELDANAMYCIN,DINACICLIB,A2058,4.801284361
GELDANAMYCIN,MK-8776,A2058,24.45777698
GELDANAMYCIN,MK-8776,A2058,16.35515198
GELDANAMYCIN,MK-8776,A2058,16.30846448
GELDANAMYCIN,MK-8776,A2058,16.64127698
GELDANAMYCIN,OXALIPLATIN,A2058,10.76807722
GELDANAMYCIN,OXALIPLATIN,A2058,10.24001472
GELDANAMYCIN,OXALIPLATIN,A2058,11.94538972
GELDANAMYCIN,OXALIPLATIN,A2058,10.99557722
GELDANAMYCIN,SN-38,A2058,12.0205894
GELDANAMYCIN,SN-38,A2058,9.134964395
GELDANAMYCIN,SN-38,A2058,17.3650269
GELDANAMYCIN,SN-38,A2058,13.0321519
GELDANAMYCIN,SORAFENIB,A2058,12.08471621
GELDANAMYCIN,SORAFENIB,A2058,28.37465371
GELDANAMYCIN,SORAFENIB,A2058,17.39840371
GELDANAMYCIN,SORAFENIB,A2058,9.790778711
GELDANAMYCIN,TOPOTECAN,A2058,12.59534898
GELDANAMYCIN,TOPOTECAN,A2058,11.12716148
GELDANAMYCIN,TOPOTECAN,A2058,12.49578648
GELDANAMYCIN,TOPOTECAN,A2058,11.76047398
GEMCITABINE,ABT-888,A2058,9.010942607
GEMCITABINE,ABT-888,A2058,4.862505107
GEMCITABINE,ABT-888,A2058,7.713255107
GEMCITABINE,ABT-888,A2058,-0.715119893
GEMCITABINE,AZD1775,A2058,32.34344704
GEMCITABINE,AZD1775,A2058,28.90463454
GEMCITABINE,AZD1775,A2058,32.31832204
GEMCITABINE,AZD1775,A2058,28.55225954
GEMCITABINE,BEZ-235,A2058,13.25295074
GEMCITABINE,BEZ-235,A2058,14.04732574
GEMCITABINE,BEZ-235,A2058,18.68451324
GEMCITABINE,BEZ-235,A2058,15.84913824
GEMCITABINE,BORTEZOMIB,A2058,15.4593792
GEMCITABINE,BORTEZOMIB,A2058,5.445629196
GEMCITABINE,BORTEZOMIB,A2058,3.251629196
GEMCITABINE,BORTEZOMIB,A2058,6.241941696
GEMCITABINE,DASATINIB,A2058,7.68134337
GEMCITABINE,DASATINIB,A2058,7.59609337
GEMCITABINE,DASATINIB,A2058,11.95978087
GEMCITABINE,DASATINIB,A2058,7.77103087
GEMCITABINE,DINACICLIB,A2058,13.49122953
GEMCITABINE,DINACICLIB,A2058,9.77704203
GEMCITABINE,DINACICLIB,A2058,9.74510453
GEMCITABINE,DINACICLIB,A2058,13.08772953
GEMCITABINE,ERLOTINIB,A2058,10.84336624
GEMCITABINE,ERLOTINIB,A2058,4.940303736
GEMCITABINE,ERLOTINIB,A2058,19.87124124
GEMCITABINE,ERLOTINIB,A2058,9.168428736
GEMCITABINE,GELDANAMYCIN,A2058,15.65107657
GEMCITABINE,GELDANAMYCIN,A2058,11.56157657
GEMCITABINE,GELDANAMYCIN,A2058,14.23732657
GEMCITABINE,GELDANAMYCIN,A2058,12.54631095
GEMCITABINE,LAPATINIB,A2058,6.158741524
GEMCITABINE,LAPATINIB,A2058,2.609616524
GEMCITABINE,LAPATINIB,A2058,10.18499152
GEMCITABINE,LAPATINIB,A2058,16.76455402
GEMCITABINE,MK-2206,A2058,18.27235318
GEMCITABINE,MK-2206,A2058,11.56172818
GEMCITABINE,MK-2206,A2058,19.98722818
GEMCITABINE,MK-2206,A2058,16.20860318
GEMCITABINE,MK-4827,A2058,7.049292608
GEMCITABINE,MK-4827,A2058,4.974980108
GEMCITABINE,MK-4827,A2058,6.876980108
GEMCITABINE,MK-4827,A2058,6.934167608
GEMCITABINE,MK-5108,A2058,17.74958374
GEMCITABINE,MK-5108,A2058,12.31164624
GEMCITABINE,MK-5108,A2058,16.81977124
GEMCITABINE,MK-5108,A2058,21.63170874
GEMCITABINE,MK-8669,A2058,17.49452205
GEMCITABINE,MK-8669,A2058,9.043959551
GEMCITABINE,MK-8669,A2058,16.38108455
GEMCITABINE,MK-8669,A2058,14.00845955
GEMCITABINE,MK-8776,A2058,40.99209722
GEMCITABINE,MK-8776,A2058,39.88740972
GEMCITABINE,MK-8776,A2058,41.37947222
GEMCITABINE,MK-8776,A2058,42.08053472
GEMCITABINE,PD325901,A2058,11.2240379
GEMCITABINE,PD325901,A2058,9.683100397
GEMCITABINE,PD325901,A2058,18.4490379
GEMCITABINE,PD325901,A2058,11.9956629
GEMCITABINE,SORAFENIB,A2058,12.08550416
GEMCITABINE,SORAFENIB,A2058,-2.256308337
GEMCITABINE,SORAFENIB,A2058,1.145629163
GEMCITABINE,SORAFENIB,A2058,4.248004163
GEMCITABINE,SUNITINIB,A2058,12.43759535
GEMCITABINE,SUNITINIB,A2058,13.42115785
GEMCITABINE,SUNITINIB,A2058,14.24847035
GEMCITABINE,SUNITINIB,A2058,14.50503285
GEMCITABINE,TEMOZOLOMIDE,A2058,16.48931284
GEMCITABINE,TEMOZOLOMIDE,A2058,6.694875345
GEMCITABINE,TEMOZOLOMIDE,A2058,6.204500345
GEMCITABINE,TEMOZOLOMIDE,A2058,20.98606284
L778123,ABT-888,A2058,10.58877736
L778123,ABT-888,A2058,3.003527357
L778123,ABT-888,A2058,6.257839857
L778123,ABT-888,A2058,8.271402357
L778123,AZD1775,A2058,19.11700817
L778123,AZD1775,A2058,19.33663317
L778123,AZD1775,A2058,18.50219567
L778123,AZD1775,A2058,21.02363317
L778123,BEZ-235,A2058,10.49915249
L778123,BEZ-235,A2058,14.57758999
L778123,BEZ-235,A2058,16.08615249
L778123,BEZ-235,A2058,18.77833999
L778123,BORTEZOMIB,A2058,2.191546571
L778123,BORTEZOMIB,A2058,1.876546571
L778123,BORTEZOMIB,A2058,1.297296571
L778123,BORTEZOMIB,A2058,6.791296571
L778123,DASATINIB,A2058,16.98047232
L778123,DASATINIB,A2058,15.94803482
L778123,DASATINIB,A2058,14.87909732
L778123,DASATINIB,A2058,17.46353482
L778123,DINACICLIB,A2058,13.05199657
L778123,DINACICLIB,A2058,15.28349657
L778123,DINACICLIB,A2058,9.234621571
L778123,DINACICLIB,A2058,8.361496571
L778123,ERLOTINIB,A2058,11.46419482
L778123,ERLOTINIB,A2058,8.947944824
L778123,ERLOTINIB,A2058,10.46325732
L778123,ERLOTINIB,A2058,12.29881982
L778123,ETOPOSIDE,A2058,9.862337489
L778123,ETOPOSIDE,A2058,11.39477499
L778123,ETOPOSIDE,A2058,13.16077499
L778123,ETOPOSIDE,A2058,10.73789999
L778123,GELDANAMYCIN,A2058,15.95893249
L778123,GELDANAMYCIN,A2058,14.32186999
L778123,GELDANAMYCIN,A2058,15.24818249
L778123,GELDANAMYCIN,A2058,17.14711999
L778123,GEMCITABINE,A2058,20.50316912
L778123,GEMCITABINE,A2058,20.35691912
L778123,GEMCITABINE,A2058,13.04466912
L778123,GEMCITABINE,A2058,14.79329412
L778123,LAPATINIB,A2058,12.36730082
L778123,LAPATINIB,A2058,19.98605082
L778123,LAPATINIB,A2058,14.46042582
L778123,LAPATINIB,A2058,15.20348832
L778123,MK-2206,A2058,15.7623059
L778123,MK-2206,A2058,18.2128059
L778123,MK-2206,A2058,18.9164934
L778123,MK-2206,A2058,17.3471184
L778123,MK-4827,A2058,15.47486806
L778123,MK-4827,A2058,16.63336806
L778123,MK-4827,A2058,12.31674306
L778123,MK-4827,A2058,14.94449306
L778123,MK-5108,A2058,23.51076701
L778123,MK-5108,A2058,21.22714201
L778123,MK-5108,A2058,22.02007951
L778123,MK-5108,A2058,22.42582951
L778123,MK-8669,A2058,25.291739
L778123,MK-8669,A2058,36.678739
L778123,MK-8669,A2058,30.6201765
L778123,MK-8669,A2058,31.8713015
L778123,MK-8776,A2058,18.46132388
L778123,MK-8776,A2058,16.03976138
L778123,MK-8776,A2058,22.88882388
L778123,MK-8776,A2058,18.66832388
L778123,OXALIPLATIN,A2058,6.087830449
L778123,OXALIPLATIN,A2058,3.665392949
L778123,OXALIPLATIN,A2058,6.053705449
L778123,OXALIPLATIN,A2058,10.77764295
L778123,PD325901,A2058,16.47236316
L778123,PD325901,A2058,8.723550655
L778123,PD325901,A2058,10.69011316
L778123,PD325901,A2058,9.062613155
L778123,SN-38,A2058,43.81718441
L778123,SN-38,A2058,29.57180941
L778123,SN-38,A2058,34.51155941
L778123,SN-38,A2058,17.93249691
L778123,SORAFENIB,A2058,10.63716148
L778123,SORAFENIB,A2058,43.77259898
L778123,SORAFENIB,A2058,34.77191148
L778123,SORAFENIB,A2058,33.39572398
L778123,SUNITINIB,A2058,21.95025275
L778123,SUNITINIB,A2058,31.78850275
L778123,SUNITINIB,A2058,30.29050275
L778123,SUNITINIB,A2058,27.17681525
L778123,TEMOZOLOMIDE,A2058,21.37685468
L778123,TEMOZOLOMIDE,A2058,19.14054218
L778123,TEMOZOLOMIDE,A2058,21.02785468
L778123,TEMOZOLOMIDE,A2058,24.15185468
L778123,TOPOTECAN,A2058,25.94969631
L778123,TOPOTECAN,A2058,23.66444631
L778123,TOPOTECAN,A2058,20.04382131
L778123,TOPOTECAN,A2058,23.66994631
L778123,VINORELBINE,A2058,10.36062249
L778123,VINORELBINE,A2058,9.440934989
L778123,VINORELBINE,A2058,10.39105999
L778123,VINORELBINE,A2058,9.845747489
L778123,ZOLINZA,A2058,14.76243316
L778123,ZOLINZA,A2058,8.945870655
L778123,ZOLINZA,A2058,15.76580816
L778123,ZOLINZA,A2058,19.63105816
LAPATINIB,ABT-888,A2058,10.54775123
LAPATINIB,ABT-888,A2058,1.010688735
LAPATINIB,ABT-888,A2058,3.214313735
LAPATINIB,ABT-888,A2058,7.583563735
LAPATINIB,BEZ-235,A2058,8.974080298
LAPATINIB,BEZ-235,A2058,24.6122678
LAPATINIB,BEZ-235,A2058,7.969580298
LAPATINIB,BEZ-235,A2058,14.6134553
LAPATINIB,BORTEZOMIB,A2058,0.044485196
LAPATINIB,BORTEZOMIB,A2058,2.617922696
LAPATINIB,BORTEZOMIB,A2058,4.991297696
LAPATINIB,BORTEZOMIB,A2058,3.999860196
LAPATINIB,DASATINIB,A2058,10.73620149
LAPATINIB,DASATINIB,A2058,21.17863899
LAPATINIB,DASATINIB,A2058,12.15332649
LAPATINIB,DASATINIB,A2058,17.90459211
LAPATINIB,DINACICLIB,A2058,10.05594013
LAPATINIB,DINACICLIB,A2058,5.929502631
LAPATINIB,DINACICLIB,A2058,16.13787763
LAPATINIB,DINACICLIB,A2058,10.49769013
LAPATINIB,ERLOTINIB,A2058,9.212328725
LAPATINIB,ERLOTINIB,A2058,3.198703725
LAPATINIB,ERLOTINIB,A2058,5.025328725
LAPATINIB,ERLOTINIB,A2058,21.04207873
LAPATINIB,GELDANAMYCIN,A2058,10.80547776
LAPATINIB,GELDANAMYCIN,A2058,11.20879026
LAPATINIB,GELDANAMYCIN,A2058,11.64210276
LAPATINIB,GELDANAMYCIN,A2058,9.998102758
LAPATINIB,MK-2206,A2058,19.35721979
LAPATINIB,MK-2206,A2058,10.97603229
LAPATINIB,MK-2206,A2058,9.789469788
LAPATINIB,MK-2206,A2058,15.40678229
LAPATINIB,MK-4827,A2058,7.878879283
LAPATINIB,MK-4827,A2058,5.227316783
LAPATINIB,MK-4827,A2058,4.057254283
LAPATINIB,MK-4827,A2058,6.247379283
LAPATINIB,MK-5108,A2058,14.19144833
LAPATINIB,MK-5108,A2058,2.344385835
LAPATINIB,MK-5108,A2058,1.183823335
LAPATINIB,MK-5108,A2058,4.953385835
LAPATINIB,MK-8669,A2058,12.76179982
LAPATINIB,MK-8669,A2058,13.03486232
LAPATINIB,MK-8669,A2058,8.711299818
LAPATINIB,MK-8669,A2058,10.53386232
LAPATINIB,MK-8776,A2058,7.04717619
LAPATINIB,MK-8776,A2058,8.37642619
LAPATINIB,MK-8776,A2058,9.62517619
LAPATINIB,MK-8776,A2058,11.84692619
LAPATINIB,OXALIPLATIN,A2058,16.95110711
LAPATINIB,OXALIPLATIN,A2058,18.23923211
LAPATINIB,OXALIPLATIN,A2058,-2.000392894
LAPATINIB,OXALIPLATIN,A2058,-0.087642894
LAPATINIB,PD325901,A2058,59.557428
LAPATINIB,PD325901,A2058,18.0042405
LAPATINIB,PD325901,A2058,17.434928
LAPATINIB,PD325901,A2058,14.2229905
LAPATINIB,SN-38,A2058,12.48050988
LAPATINIB,SN-38,A2058,13.31319738
LAPATINIB,SN-38,A2058,13.87082238
LAPATINIB,SN-38,A2058,11.89919738
LAPATINIB,SORAFENIB,A2058,18.80220717
LAPATINIB,SORAFENIB,A2058,15.44858217
LAPATINIB,SORAFENIB,A2058,17.42551967
LAPATINIB,SORAFENIB,A2058,27.00208217
LAPATINIB,TOPOTECAN,A2058,8.665156533
LAPATINIB,TOPOTECAN,A2058,11.94371903
LAPATINIB,TOPOTECAN,A2058,8.403031533
LAPATINIB,TOPOTECAN,A2058,8.827719033
METFORMIN,ABT-888,A2058,37.11337701
METFORMIN,ABT-888,A2058,10.12268951
METFORMIN,ABT-888,A2058,4.748564506
METFORMIN,ABT-888,A2058,3.544064506
METFORMIN,AZD1775,A2058,16.81207832
METFORMIN,AZD1775,A2058,3.531953319
METFORMIN,AZD1775,A2058,2.961015819
METFORMIN,AZD1775,A2058,2.077828319
METFORMIN,BEZ-235,A2058,13.92511597
METFORMIN,BEZ-235,A2058,21.67061597
METFORMIN,BEZ-235,A2058,14.26136597
METFORMIN,BEZ-235,A2058,9.917428469
METFORMIN,BORTEZOMIB,A2058,-5.704707804
METFORMIN,BORTEZOMIB,A2058,6.610979696
METFORMIN,BORTEZOMIB,A2058,-1.204832804
METFORMIN,BORTEZOMIB,A2058,-5.724395304
METFORMIN,DASATINIB,A2058,0.705946719
METFORMIN,DASATINIB,A2058,6.041384219
METFORMIN,DASATINIB,A2058,-0.036053281
METFORMIN,DASATINIB,A2058,5.692759219
METFORMIN,DINACICLIB,A2058,-2.662171631
METFORMIN,DINACICLIB,A2058,9.465140869
METFORMIN,DINACICLIB,A2058,10.55214087
METFORMIN,DINACICLIB,A2058,-4.689734131
METFORMIN,ERLOTINIB,A2058,-0.711837531
METFORMIN,ERLOTINIB,A2058,5.005787469
METFORMIN,ERLOTINIB,A2058,2.103912469
METFORMIN,ERLOTINIB,A2058,0.604474969
METFORMIN,GELDANAMYCIN,A2058,14.68177874
METFORMIN,GELDANAMYCIN,A2058,3.035466244
METFORMIN,GELDANAMYCIN,A2058,8.188778744
METFORMIN,GELDANAMYCIN,A2058,3.969341244
METFORMIN,L778123,A2058,25.08064172
METFORMIN,L778123,A2058,10.16170422
METFORMIN,L778123,A2058,5.125204219
METFORMIN,L778123,A2058,1.511079219
METFORMIN,LAPATINIB,A2058,2.711518969
METFORMIN,LAPATINIB,A2058,16.29601897
METFORMIN,LAPATINIB,A2058,6.394331469
METFORMIN,LAPATINIB,A2058,5.896831469
METFORMIN,MK-2206,A2058,21.20864372
METFORMIN,MK-2206,A2058,9.938956219
METFORMIN,MK-2206,A2058,3.812581219
METFORMIN,MK-2206,A2058,0.119456219
METFORMIN,MK-4827,A2058,1.476875219
METFORMIN,MK-4827,A2058,-1.640749781
METFORMIN,MK-4827,A2058,0.030625219
METFORMIN,MK-4827,A2058,5.503125219
