drug_row,drug_col,cell_line_name,S
DOXORUBICIN,BORTEZOMIB,A2058,-39.8005
DOXORUBICIN,BORTEZOMIB,A2058,-44.626
DOXORUBICIN,BORTEZOMIB,A2058,-39.136
DOXORUBICIN,BORTEZOMIB,A2058,-45.848
DOXORUBICIN,DASATINIB,A2058,-26.6595
DOXORUBICIN,DASATINIB,A2058,-33.7165
DOXORUBICIN,DASATINIB,A2058,-24.2345
DOXORUBICIN,DASATINIB,A2058,-31.161
DOXORUBICIN,DINACICLIB,A2058,-39.792
DOXORUBICIN,DINACICLIB,A2058,-38.711
DOXORUBICIN,DINACICLIB,A2058,-41.3925
DOXORUBICIN,DINACICLIB,A2058,-41.5005
DOXORUBICIN,ERLOTINIB,A2058,-20.375
DOXORUBICIN,ERLOTINIB,A2058,-19.4545
DOXORUBICIN,ERLOTINIB,A2058,-19.9055
DOXORUBICIN,ERLOTINIB,A2058,-23.059
DOXORUBICIN,GELDANAMYCIN,A2058,-54.887
DOXORUBICIN,GELDANAMYCIN,A2058,-55.9125
DOXORUBICIN,GELDANAMYCIN,A2058,-54.0965
DOXORUBICIN,GELDANAMYCIN,A2058,-66.6995
DOXORUBICIN,L778123,A2058,-28.263
DOXORUBICIN,L778123,A2058,-33.511
DOXORUBICIN,L778123,A2058,-26.6945
DOXORUBICIN,L778123,A2058,-32.101
DOXORUBICIN,LAPATINIB,A2058,-12.0885
DOXORUBICIN,LAPATINIB,A2058,-11.4685
DOXORUBICIN,LAPATINIB,A2058,-11.145
DOXORUBICIN,LAPATINIB,A2058,-17.881
DOXORUBICIN,MK-2206,A2058,-27.4145
DOXORUBICIN,MK-2206,A2058,-23.464
DOXORUBICIN,MK-2206,A2058,-20.562
DOXORUBICIN,MK-2206,A2058,-23.055
DOXORUBICIN,MK-4827,A2058,-61.2045
DOXORUBICIN,MK-4827,A2058,-62.7945
DOXORUBICIN,MK-4827,A2058,-63.3615
DOXORUBICIN,MK-4827,A2058,-63.6625
DOXORUBICIN,MK-5108,A2058,-27.4435
DOXORUBICIN,MK-5108,A2058,-27.043
DOXORUBICIN,MK-5108,A2058,-31.969
DOXORUBICIN,MK-5108,A2058,-32.292
DOXORUBICIN,MK-8669,A2058,-37.423
DOXORUBICIN,MK-8669,A2058,-39.2105
DOXORUBICIN,MK-8669,A2058,-30.29
DOXORUBICIN,MK-8669,A2058,-37.574
DOXORUBICIN,MK-8776,A2058,-32.668
DOXORUBICIN,MK-8776,A2058,-37.6475
DOXORUBICIN,MK-8776,A2058,-35.484
DOXORUBICIN,MK-8776,A2058,-38.695
DOXORUBICIN,PD325901,A2058,-32.5995
DOXORUBICIN,PD325901,A2058,-33.959
DOXORUBICIN,PD325901,A2058,-34.237
DOXORUBICIN,PD325901,A2058,-30.7325
DOXORUBICIN,SORAFENIB,A2058,-23.491
DOXORUBICIN,SORAFENIB,A2058,-26.426
DOXORUBICIN,SORAFENIB,A2058,-18.456
DOXORUBICIN,SORAFENIB,A2058,-23.6455
DOXORUBICIN,SUNITINIB,A2058,-51.0505
DOXORUBICIN,SUNITINIB,A2058,-51.6435
DOXORUBICIN,SUNITINIB,A2058,-42.929
DOXORUBICIN,SUNITINIB,A2058,-53.3895
DOXORUBICIN,TEMOZOLOMIDE,A2058,-51.5025
DOXORUBICIN,TEMOZOLOMIDE,A2058,-51.022
DOXORUBICIN,TEMOZOLOMIDE,A2058,-53.751
DOXORUBICIN,TEMOZOLOMIDE,A2058,-53.6555
DOXORUBICIN,ZOLINZA,A2058,-25.3825
DOXORUBICIN,ZOLINZA,A2058,-19.8835
DOXORUBICIN,ZOLINZA,A2058,-22.5445
DOXORUBICIN,ZOLINZA,A2058,-37.488
ERLOTINIB,ABT-888,A2058,22.0475
ERLOTINIB,ABT-888,A2058,21.4055
ERLOTINIB,ABT-888,A2058,21.38
ERLOTINIB,ABT-888,A2058,19.3135
ERLOTINIB,BEZ-235,A2058,11.1775
ERLOTINIB,BEZ-235,A2058,6.9135
ERLOTINIB,BEZ-235,A2058,13.7905
ERLOTINIB,BEZ-235,A2058,9.7615
ERLOTINIB,BORTEZOMIB,A2058,25.751
ERLOTINIB,BORTEZOMIB,A2058,16.736
ERLOTINIB,BORTEZOMIB,A2058,20.993
ERLOTINIB,BORTEZOMIB,A2058,34.739
ERLOTINIB,DASATINIB,A2058,27.107
ERLOTINIB,DASATINIB,A2058,27.328
ERLOTINIB,DASATINIB,A2058,29.4775
ERLOTINIB,DASATINIB,A2058,26.6385
ERLOTINIB,DINACICLIB,A2058,20.224
ERLOTINIB,DINACICLIB,A2058,22.421
ERLOTINIB,DINACICLIB,A2058,15.1095
ERLOTINIB,DINACICLIB,A2058,24.371
ERLOTINIB,GELDANAMYCIN,A2058,14.252
ERLOTINIB,GELDANAMYCIN,A2058,8.98
ERLOTINIB,GELDANAMYCIN,A2058,14.5385
ERLOTINIB,GELDANAMYCIN,A2058,16.163
ERLOTINIB,MK-8669,A2058,27.237
ERLOTINIB,MK-8669,A2058,29.8505
ERLOTINIB,MK-8669,A2058,41.3395
ERLOTINIB,MK-8669,A2058,34.546
ERLOTINIB,MK-8776,A2058,15.7865
ERLOTINIB,MK-8776,A2058,16.8455
ERLOTINIB,MK-8776,A2058,11.599
ERLOTINIB,MK-8776,A2058,21.267
ERLOTINIB,OXALIPLATIN,A2058,20.1475
ERLOTINIB,OXALIPLATIN,A2058,23.6585
ERLOTINIB,OXALIPLATIN,A2058,30.887
ERLOTINIB,OXALIPLATIN,A2058,37.159
ERLOTINIB,PD325901,A2058,33.983
ERLOTINIB,PD325901,A2058,33.989
ERLOTINIB,PD325901,A2058,36.183
ERLOTINIB,PD325901,A2058,30.143
ERLOTINIB,SN-38,A2058,48.81
ERLOTINIB,SN-38,A2058,50.5185
ERLOTINIB,SN-38,A2058,56.636
ERLOTINIB,SN-38,A2058,44.3345
ERLOTINIB,SORAFENIB,A2058,63.0805
ERLOTINIB,SORAFENIB,A2058,59.826
ERLOTINIB,SORAFENIB,A2058,59.3945
ERLOTINIB,SORAFENIB,A2058,61.003
ERLOTINIB,TOPOTECAN,A2058,7.5925
ERLOTINIB,TOPOTECAN,A2058,8.474
ERLOTINIB,TOPOTECAN,A2058,8.3615
ERLOTINIB,TOPOTECAN,A2058,5.1965
ETOPOSIDE,ABT-888,A2058,-2.4075
ETOPOSIDE,ABT-888,A2058,-4.564
ETOPOSIDE,ABT-888,A2058,-0.181
ETOPOSIDE,ABT-888,A2058,-2.1295
ETOPOSIDE,AZD1775,A2058,0.797
ETOPOSIDE,AZD1775,A2058,-1.119
ETOPOSIDE,AZD1775,A2058,-2.3555
ETOPOSIDE,AZD1775,A2058,0.9805
ETOPOSIDE,BEZ-235,A2058,-36.8865
ETOPOSIDE,BEZ-235,A2058,-38.9905
ETOPOSIDE,BEZ-235,A2058,-40.18
ETOPOSIDE,BEZ-235,A2058,-41.2855
ETOPOSIDE,BORTEZOMIB,A2058,-18.8205
ETOPOSIDE,BORTEZOMIB,A2058,-11.163
ETOPOSIDE,BORTEZOMIB,A2058,-13.9055
ETOPOSIDE,BORTEZOMIB,A2058,-21.0435
ETOPOSIDE,DASATINIB,A2058,-17.621
ETOPOSIDE,DASATINIB,A2058,-17.973
ETOPOSIDE,DASATINIB,A2058,-18.628
ETOPOSIDE,DASATINIB,A2058,-19.213
ETOPOSIDE,DINACICLIB,A2058,-12.6005
ETOPOSIDE,DINACICLIB,A2058,-19.798
ETOPOSIDE,DINACICLIB,A2058,-20.7995
ETOPOSIDE,DINACICLIB,A2058,-18.06
ETOPOSIDE,ERLOTINIB,A2058,-1.2215
ETOPOSIDE,ERLOTINIB,A2058,-8.578
ETOPOSIDE,ERLOTINIB,A2058,1.898
ETOPOSIDE,ERLOTINIB,A2058,-2.5135
ETOPOSIDE,GELDANAMYCIN,A2058,-24.491
ETOPOSIDE,GELDANAMYCIN,A2058,-24.8925
ETOPOSIDE,GELDANAMYCIN,A2058,-23.7925
ETOPOSIDE,GELDANAMYCIN,A2058,-24.6575
ETOPOSIDE,LAPATINIB,A2058,-1.6685
ETOPOSIDE,LAPATINIB,A2058,3.6505
ETOPOSIDE,LAPATINIB,A2058,2.3045
ETOPOSIDE,LAPATINIB,A2058,0.2795
ETOPOSIDE,MK-2206,A2058,1.0635
ETOPOSIDE,MK-2206,A2058,-6.547
ETOPOSIDE,MK-2206,A2058,4.4745
ETOPOSIDE,MK-2206,A2058,0.0785
ETOPOSIDE,MK-4827,A2058,-38.5345
ETOPOSIDE,MK-4827,A2058,-45.261
ETOPOSIDE,MK-4827,A2058,-35.841
ETOPOSIDE,MK-4827,A2058,-36.184
ETOPOSIDE,MK-5108,A2058,-5.347
ETOPOSIDE,MK-5108,A2058,-12.3045
ETOPOSIDE,MK-5108,A2058,-7.0505
ETOPOSIDE,MK-5108,A2058,-4.2165
ETOPOSIDE,MK-8669,A2058,-20.025
ETOPOSIDE,MK-8669,A2058,-24.8785
ETOPOSIDE,MK-8669,A2058,-17.2615
ETOPOSIDE,MK-8669,A2058,-24.886
ETOPOSIDE,MK-8776,A2058,-4.2045
ETOPOSIDE,MK-8776,A2058,-11.934
ETOPOSIDE,MK-8776,A2058,-5.7235
ETOPOSIDE,MK-8776,A2058,-7.47
ETOPOSIDE,PD325901,A2058,-11.032
ETOPOSIDE,PD325901,A2058,-10.5265
ETOPOSIDE,PD325901,A2058,-1.887
ETOPOSIDE,PD325901,A2058,-15.022
ETOPOSIDE,SORAFENIB,A2058,4.337
ETOPOSIDE,SORAFENIB,A2058,7.238
ETOPOSIDE,SORAFENIB,A2058,5.9445
ETOPOSIDE,SORAFENIB,A2058,6.133
ETOPOSIDE,SUNITINIB,A2058,-23.8505
ETOPOSIDE,SUNITINIB,A2058,-26.7745
ETOPOSIDE,SUNITINIB,A2058,-30.1325
ETOPOSIDE,SUNITINIB,A2058,-23.365
ETOPOSIDE,TEMOZOLOMIDE,A2058,-27.777
ETOPOSIDE,TEMOZOLOMIDE,A2058,-29.395
ETOPOSIDE,TEMOZOLOMIDE,A2058,-30.562
ETOPOSIDE,TEMOZOLOMIDE,A2058,-30.8625
ETOPOSIDE,ZOLINZA,A2058,3.908
ETOPOSIDE,ZOLINZA,A2058,0.685
ETOPOSIDE,ZOLINZA,A2058,-1.6665
ETOPOSIDE,ZOLINZA,A2058,1.8495
GELDANAMYCIN,BEZ-235,A2058,-23.613
GELDANAMYCIN,BEZ-235,A2058,-22.142
GELDANAMYCIN,BEZ-235,A2058,-21.614
GELDANAMYCIN,BEZ-235,A2058,-26.0165
GELDANAMYCIN,DINACICLIB,A2058,-0.83
GELDANAMYCIN,DINACICLIB,A2058,-5.074
GELDANAMYCIN,DINACICLIB,A2058,-0.8005
GELDANAMYCIN,DINACICLIB,A2058,-2.5545
GELDANAMYCIN,MK-8776,A2058,4.2095
GELDANAMYCIN,MK-8776,A2058,0.6715
GELDANAMYCIN,MK-8776,A2058,-0.1105
GELDANAMYCIN,MK-8776,A2058,2.527
GELDANAMYCIN,OXALIPLATIN,A2058,19.6365
GELDANAMYCIN,OXALIPLATIN,A2058,18.6225
GELDANAMYCIN,OXALIPLATIN,A2058,22.0755
GELDANAMYCIN,OXALIPLATIN,A2058,18.325
GELDANAMYCIN,SN-38,A2058,12.487
GELDANAMYCIN,SN-38,A2058,8.3335
GELDANAMYCIN,SN-38,A2058,10.312
GELDANAMYCIN,SN-38,A2058,9.279
GELDANAMYCIN,SORAFENIB,A2058,24.599
GELDANAMYCIN,SORAFENIB,A2058,28.7195
GELDANAMYCIN,SORAFENIB,A2058,24.9305
GELDANAMYCIN,SORAFENIB,A2058,17.062
GELDANAMYCIN,TOPOTECAN,A2058,-30.82
GELDANAMYCIN,TOPOTECAN,A2058,-32.5875
GELDANAMYCIN,TOPOTECAN,A2058,-31.2345
GELDANAMYCIN,TOPOTECAN,A2058,-31.9335
GEMCITABINE,ABT-888,A2058,7.821
GEMCITABINE,ABT-888,A2058,2.604
GEMCITABINE,ABT-888,A2058,4.3365
GEMCITABINE,ABT-888,A2058,-3.1435
GEMCITABINE,AZD1775,A2058,18.164
GEMCITABINE,AZD1775,A2058,17.5285
GEMCITABINE,AZD1775,A2058,17.221
GEMCITABINE,AZD1775,A2058,17.6465
GEMCITABINE,BEZ-235,A2058,-22.8445
GEMCITABINE,BEZ-235,A2058,-20.0765
GEMCITABINE,BEZ-235,A2058,-15.086
GEMCITABINE,BEZ-235,A2058,-20.1465
GEMCITABINE,BORTEZOMIB,A2058,0.431
GEMCITABINE,BORTEZOMIB,A2058,-4.906
GEMCITABINE,BORTEZOMIB,A2058,-12.489
GEMCITABINE,BORTEZOMIB,A2058,-4.701
GEMCITABINE,DASATINIB,A2058,-10.622
GEMCITABINE,DASATINIB,A2058,-3.828
GEMCITABINE,DASATINIB,A2058,-3.9685
GEMCITABINE,DASATINIB,A2058,-10.017
GEMCITABINE,DINACICLIB,A2058,-0.8935
GEMCITABINE,DINACICLIB,A2058,-7.5475
GEMCITABINE,DINACICLIB,A2058,-4.049
GEMCITABINE,DINACICLIB,A2058,2.4525
GEMCITABINE,ERLOTINIB,A2058,4.9875
GEMCITABINE,ERLOTINIB,A2058,-3.3105
GEMCITABINE,ERLOTINIB,A2058,13.991
GEMCITABINE,ERLOTINIB,A2058,2.938
GEMCITABINE,GELDANAMYCIN,A2058,-16.448
GEMCITABINE,GELDANAMYCIN,A2058,-20.9575
GEMCITABINE,GELDANAMYCIN,A2058,-17.6345
GEMCITABINE,GELDANAMYCIN,A2058,-19.8335
GEMCITABINE,LAPATINIB,A2058,1.69
GEMCITABINE,LAPATINIB,A2058,-2.605
GEMCITABINE,LAPATINIB,A2058,5.2585
GEMCITABINE,LAPATINIB,A2058,17.3365
GEMCITABINE,MK-2206,A2058,12.3155
GEMCITABINE,MK-2206,A2058,6.5445
GEMCITABINE,MK-2206,A2058,12.1225
GEMCITABINE,MK-2206,A2058,11.5865
GEMCITABINE,MK-4827,A2058,-31.657
GEMCITABINE,MK-4827,A2058,-31.6465
GEMCITABINE,MK-4827,A2058,-33.264
GEMCITABINE,MK-4827,A2058,-28.252
GEMCITABINE,MK-5108,A2058,9.1375
GEMCITABINE,MK-5108,A2058,6.2025
GEMCITABINE,MK-5108,A2058,7.5165
GEMCITABINE,MK-5108,A2058,8.6285
GEMCITABINE,MK-8669,A2058,5.3595
GEMCITABINE,MK-8669,A2058,-4.3545
GEMCITABINE,MK-8669,A2058,1.1425
GEMCITABINE,MK-8669,A2058,-0.413
GEMCITABINE,MK-8776,A2058,18.387
GEMCITABINE,MK-8776,A2058,18.048
GEMCITABINE,MK-8776,A2058,18.395
GEMCITABINE,MK-8776,A2058,18.682
GEMCITABINE,PD325901,A2058,-2.693
GEMCITABINE,PD325901,A2058,0.6675
GEMCITABINE,PD325901,A2058,12.349
GEMCITABINE,PD325901,A2058,0.104
GEMCITABINE,SORAFENIB,A2058,16.455
GEMCITABINE,SORAFENIB,A2058,4.621
GEMCITABINE,SORAFENIB,A2058,11.589
GEMCITABINE,SORAFENIB,A2058,10.264
GEMCITABINE,SUNITINIB,A2058,-11.171
GEMCITABINE,SUNITINIB,A2058,-7.2155
GEMCITABINE,SUNITINIB,A2058,-8.146
GEMCITABINE,SUNITINIB,A2058,-7.98
GEMCITABINE,TEMOZOLOMIDE,A2058,-10.889
GEMCITABINE,TEMOZOLOMIDE,A2058,-35.2915
GEMCITABINE,TEMOZOLOMIDE,A2058,-30.14
GEMCITABINE,TEMOZOLOMIDE,A2058,-11.0265
L778123,ABT-888,A2058,12.841
L778123,ABT-888,A2058,8.5135
L778123,ABT-888,A2058,9.9765
L778123,ABT-888,A2058,10.6655
L778123,AZD1775,A2058,34.836
L778123,AZD1775,A2058,35.7075
L778123,AZD1775,A2058,35.0785
L778123,AZD1775,A2058,35.717
L778123,BEZ-235,A2058,1.709
L778123,BEZ-235,A2058,5.137
L778123,BEZ-235,A2058,4.7605
L778123,BEZ-235,A2058,6.5805
L778123,BORTEZOMIB,A2058,10.854
L778123,BORTEZOMIB,A2058,14.6915
L778123,BORTEZOMIB,A2058,13.8925
L778123,BORTEZOMIB,A2058,27.226
L778123,DASATINIB,A2058,10.7515
L778123,DASATINIB,A2058,9.3365
L778123,DASATINIB,A2058,8.107
L778123,DASATINIB,A2058,10.3395
L778123,DINACICLIB,A2058,22.0915
L778123,DINACICLIB,A2058,22.254
L778123,DINACICLIB,A2058,17.629
L778123,DINACICLIB,A2058,14.05
L778123,ERLOTINIB,A2058,31.151
L778123,ERLOTINIB,A2058,29.6145
L778123,ERLOTINIB,A2058,29.437
L778123,ERLOTINIB,A2058,32.02
L778123,ETOPOSIDE,A2058,-3.855
L778123,ETOPOSIDE,A2058,-2.1855
L778123,ETOPOSIDE,A2058,0.0055
L778123,ETOPOSIDE,A2058,-3.2065
L778123,GELDANAMYCIN,A2058,9.9485
L778123,GELDANAMYCIN,A2058,11.5285
L778123,GELDANAMYCIN,A2058,12.7255
L778123,GELDANAMYCIN,A2058,11.8115
L778123,GEMCITABINE,A2058,14.295
L778123,GEMCITABINE,A2058,10.824
L778123,GEMCITABINE,A2058,3.3985
L778123,GEMCITABINE,A2058,4.3495
L778123,LAPATINIB,A2058,25.068
L778123,LAPATINIB,A2058,44.859
L778123,LAPATINIB,A2058,34.139
L778123,LAPATINIB,A2058,32.9435
L778123,MK-2206,A2058,29.7725
L778123,MK-2206,A2058,32.4445
L778123,MK-2206,A2058,32.785
L778123,MK-2206,A2058,29.3075
L778123,MK-4827,A2058,0.583
L778123,MK-4827,A2058,1.53
L778123,MK-4827,A2058,-5.6205
L778123,MK-4827,A2058,-0.849
L778123,MK-5108,A2058,34.8475
L778123,MK-5108,A2058,34.3785
L778123,MK-5108,A2058,35.7025
L778123,MK-5108,A2058,35.0395
L778123,MK-8669,A2058,24.2145
L778123,MK-8669,A2058,35.7055
L778123,MK-8669,A2058,30.752
L778123,MK-8669,A2058,27.7495
L778123,MK-8776,A2058,13.9145
L778123,MK-8776,A2058,9.7275
L778123,MK-8776,A2058,20.4085
L778123,MK-8776,A2058,12.746
L778123,OXALIPLATIN,A2058,21.69
L778123,OXALIPLATIN,A2058,20.297
L778123,OXALIPLATIN,A2058,24.4755
L778123,OXALIPLATIN,A2058,30.9085
L778123,PD325901,A2058,18.0395
L778123,PD325901,A2058,12.0085
L778123,PD325901,A2058,20.2095
L778123,PD325901,A2058,14.034
L778123,SN-38,A2058,54.7305
L778123,SN-38,A2058,33.293
L778123,SN-38,A2058,47.6945
L778123,SN-38,A2058,40.862
L778123,SORAFENIB,A2058,47.2285
L778123,SORAFENIB,A2058,62.539
L778123,SORAFENIB,A2058,56.5365
L778123,SORAFENIB,A2058,59.7455
L778123,SUNITINIB,A2058,21.6865
L778123,SUNITINIB,A2058,28.5585
L778123,SUNITINIB,A2058,28.297
L778123,SUNITINIB,A2058,26.0365
L778123,TEMOZOLOMIDE,A2058,7.8775
L778123,TEMOZOLOMIDE,A2058,-0.916
L778123,TEMOZOLOMIDE,A2058,3.82
L778123,TEMOZOLOMIDE,A2058,10.617
L778123,TOPOTECAN,A2058,11.5905
L778123,TOPOTECAN,A2058,9.981
L778123,TOPOTECAN,A2058,8.6365
L778123,TOPOTECAN,A2058,11.693
L778123,VINORELBINE,A2058,-1.948
L778123,VINORELBINE,A2058,-0.6345
L778123,VINORELBINE,A2058,-0.837
L778123,VINORELBINE,A2058,-2.2645
L778123,ZOLINZA,A2058,39.5815
L778123,ZOLINZA,A2058,35.8335
L778123,ZOLINZA,A2058,39.2825
L778123,ZOLINZA,A2058,40.37
LAPATINIB,ABT-888,A2058,27.655
LAPATINIB,ABT-888,A2058,14.089
LAPATINIB,ABT-888,A2058,16.495
LAPATINIB,ABT-888,A2058,21.93
LAPATINIB,BEZ-235,A2058,2.5595
LAPATINIB,BEZ-235,A2058,17.832
LAPATINIB,BEZ-235,A2058,5.769
LAPATINIB,BEZ-235,A2058,9.853
LAPATINIB,BORTEZOMIB,A2058,27.34
LAPATINIB,BORTEZOMIB,A2058,26.2705
LAPATINIB,BORTEZOMIB,A2058,37.2505
LAPATINIB,BORTEZOMIB,A2058,32.6815
LAPATINIB,DASATINIB,A2058,23.42
LAPATINIB,DASATINIB,A2058,27.8175
LAPATINIB,DASATINIB,A2058,27.7335
LAPATINIB,DASATINIB,A2058,31.6225
LAPATINIB,DINACICLIB,A2058,39.2555
LAPATINIB,DINACICLIB,A2058,27.5485
LAPATINIB,DINACICLIB,A2058,23.6915
LAPATINIB,DINACICLIB,A2058,29.2
LAPATINIB,ERLOTINIB,A2058,47.157
LAPATINIB,ERLOTINIB,A2058,36.1175
LAPATINIB,ERLOTINIB,A2058,32.979
LAPATINIB,ERLOTINIB,A2058,46.3325
LAPATINIB,GELDANAMYCIN,A2058,10.141
LAPATINIB,GELDANAMYCIN,A2058,10.572
LAPATINIB,GELDANAMYCIN,A2058,17.63
LAPATINIB,GELDANAMYCIN,A2058,16.52
LAPATINIB,MK-2206,A2058,43.18
LAPATINIB,MK-2206,A2058,36.4805
LAPATINIB,MK-2206,A2058,46.204
LAPATINIB,MK-2206,A2058,50.5385
LAPATINIB,MK-4827,A2058,3.0635
LAPATINIB,MK-4827,A2058,-0.364
LAPATINIB,MK-4827,A2058,-6.423
LAPATINIB,MK-4827,A2058,-0.8825
LAPATINIB,MK-5108,A2058,46.723
LAPATINIB,MK-5108,A2058,40.652
LAPATINIB,MK-5108,A2058,35.8255
LAPATINIB,MK-5108,A2058,36.7545
LAPATINIB,MK-8669,A2058,20.274
LAPATINIB,MK-8669,A2058,27.507
LAPATINIB,MK-8669,A2058,15.014
LAPATINIB,MK-8669,A2058,24.2815
LAPATINIB,MK-8776,A2058,13.294
LAPATINIB,MK-8776,A2058,14.6655
LAPATINIB,MK-8776,A2058,15.9485
LAPATINIB,MK-8776,A2058,17.7005
LAPATINIB,OXALIPLATIN,A2058,28.858
LAPATINIB,OXALIPLATIN,A2058,35.215
LAPATINIB,OXALIPLATIN,A2058,22.875
LAPATINIB,OXALIPLATIN,A2058,26.525
LAPATINIB,PD325901,A2058,71.247
LAPATINIB,PD325901,A2058,35.3795
LAPATINIB,PD325901,A2058,41.8015
LAPATINIB,PD325901,A2058,39.3055
LAPATINIB,SN-38,A2058,53.424
LAPATINIB,SN-38,A2058,55.9905
LAPATINIB,SN-38,A2058,52.3665
LAPATINIB,SN-38,A2058,57.3505
LAPATINIB,SORAFENIB,A2058,77.8575
LAPATINIB,SORAFENIB,A2058,74.8835
LAPATINIB,SORAFENIB,A2058,75.3615
LAPATINIB,SORAFENIB,A2058,71.8725
LAPATINIB,TOPOTECAN,A2058,8.403
LAPATINIB,TOPOTECAN,A2058,5.789
LAPATINIB,TOPOTECAN,A2058,1.5125
LAPATINIB,TOPOTECAN,A2058,6.0905
METFORMIN,ABT-888,A2058,14.2415
METFORMIN,ABT-888,A2058,3.4775
METFORMIN,ABT-888,A2058,3.864
METFORMIN,ABT-888,A2058,3.639
METFORMIN,AZD1775,A2058,31.9485
METFORMIN,AZD1775,A2058,27.789
METFORMIN,AZD1775,A2058,24.7305
METFORMIN,AZD1775,A2058,22.939
METFORMIN,BEZ-235,A2058,8.989
METFORMIN,BEZ-235,A2058,18.1495
METFORMIN,BEZ-235,A2058,12.528
METFORMIN,BEZ-235,A2058,7.579
METFORMIN,BORTEZOMIB,A2058,5.775
METFORMIN,BORTEZOMIB,A2058,18.267
METFORMIN,BORTEZOMIB,A2058,8.966
METFORMIN,BORTEZOMIB,A2058,3.794
METFORMIN,DASATINIB,A2058,2.759
METFORMIN,DASATINIB,A2058,1.692
METFORMIN,DASATINIB,A2058,2.7545
METFORMIN,DASATINIB,A2058,8.3205
METFORMIN,DINACICLIB,A2058,6.904
METFORMIN,DINACICLIB,A2058,16.902
METFORMIN,DINACICLIB,A2058,20.2255
METFORMIN,DINACICLIB,A2058,-3.08
METFORMIN,ERLOTINIB,A2058,18.4395
METFORMIN,ERLOTINIB,A2058,28.3445
METFORMIN,ERLOTINIB,A2058,26.9815
METFORMIN,ERLOTINIB,A2058,27.0495
METFORMIN,GELDANAMYCIN,A2058,12.869
METFORMIN,GELDANAMYCIN,A2058,3.124
METFORMIN,GELDANAMYCIN,A2058,11.0335
METFORMIN,GELDANAMYCIN,A2058,5.8995
METFORMIN,L778123,A2058,21.6775
METFORMIN,L778123,A2058,17.832
METFORMIN,L778123,A2058,13.217
METFORMIN,L778123,A2058,14.021
METFORMIN,LAPATINIB,A2058,15.8465
METFORMIN,LAPATINIB,A2058,36.9535
METFORMIN,LAPATINIB,A2058,27.6035
METFORMIN,LAPATINIB,A2058,21.064
METFORMIN,MK-2206,A2058,25.97
METFORMIN,MK-2206,A2058,20.1805
METFORMIN,MK-2206,A2058,22.1135
METFORMIN,MK-2206,A2058,11.5895
METFORMIN,MK-4827,A2058,4.5525
METFORMIN,MK-4827,A2058,-9.37
METFORMIN,MK-4827,A2058,-4.8245
METFORMIN,MK-4827,A2058,3.88
METFORMIN,MK-5108,A2058,20.2535
METFORMIN,MK-5108,A2058,16.292
METFORMIN,MK-5108,A2058,21.971
METFORMIN,MK-5108,A2058,15.498
METFORMIN,MK-8669,A2058,21.803
METFORMIN,MK-8669,A2058,11.17
METFORMIN,MK-8669,A2058,8.431
METFORMIN,MK-8669,A2058,8.648
METFORMIN,MK-8776,A2058,-11.0615
METFORMIN,MK-8776,A2058,-2.622
METFORMIN,MK-8776,A2058,-0.723
METFORMIN,MK-8776,A2058,-6.3595
METFORMIN,PD325901,A2058,35.303
METFORMIN,PD325901,A2058,49.69
METFORMIN,PD325901,A2058,17.5765
METFORMIN,PD325901,A2058,14.078
METFORMIN,SORAFENIB,A2058,53.434
METFORMIN,SORAFENIB,A2058,52.783
METFORMIN,SORAFENIB,A2058,55.542
METFORMIN,SORAFENIB,A2058,55.247
METFORMIN,SUNITINIB,A2058,20.257
METFORMIN,SUNITINIB,A2058,6.685
METFORMIN,SUNITINIB,A2058,11.9565
METFORMIN,SUNITINIB,A2058,14.6805
METFORMIN,TEMOZOLOMIDE,A2058,-7.403
METFORMIN,TEMOZOLOMIDE,A2058,-2.9705
METFORMIN,TEMOZOLOMIDE,A2058,-2.0045
METFORMIN,TEMOZOLOMIDE,A2058,-2.3035
METFORMIN,ZOLINZA,A2058,36.03
METFORMIN,ZOLINZA,A2058,45.079
METFORMIN,ZOLINZA,A2058,41.3005
METFORMIN,ZOLINZA,A2058,35.325
METHOTREXATE,ABT-888,A2058,-37.8005
METHOTREXATE,ABT-888,A2058,-41.8945
METHOTREXATE,ABT-888,A2058,-41.5525
METHOTREXATE,ABT-888,A2058,-32.9125
METHOTREXATE,AZD1775,A2058,-37.1865
METHOTREXATE,AZD1775,A2058,-41.6375
METHOTREXATE,AZD1775,A2058,-40.786
METHOTREXATE,AZD1775,A2058,-31.495
METHOTREXATE,BEZ-235,A2058,-68.0365
METHOTREXATE,BEZ-235,A2058,-68.1025
METHOTREXATE,BEZ-235,A2058,-66.381
METHOTREXATE,BEZ-235,A2058,-65.1595
METHOTREXATE,BORTEZOMIB,A2058,-53.552
METHOTREXATE,BORTEZOMIB,A2058,-53.972
METHOTREXATE,BORTEZOMIB,A2058,-53.1535
METHOTREXATE,BORTEZOMIB,A2058,-56.7255
METHOTREXATE,DASATINIB,A2058,-28.491
METHOTREXATE,DASATINIB,A2058,-29.9175
METHOTREXATE,DASATINIB,A2058,-31.618
METHOTREXATE,DASATINIB,A2058,-35.569
METHOTREXATE,DINACICLIB,A2058,-36.2685
METHOTREXATE,DINACICLIB,A2058,-34.9095
METHOTREXATE,DINACICLIB,A2058,-33.7025
METHOTREXATE,DINACICLIB,A2058,-33.062
METHOTREXATE,ERLOTINIB,A2058,-20.842
